term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
is,0.84980494,0.39276147,-0.027591744,0.62451786,0.3007547,-0.1940461,0.40339977,0.40163115,0.68264186,-0.48950645,0.7954619,-0.33930266,-0.2080289,0.17794129,-0.23997104,0.66242236,-0.2953421,-0.035304938,-0.35458818,-0.42279768,0.36529052,0.7781666,0.06743022,0.65386355,-0.04726927,0.0039135246,0.28770736,0.13839017,0.16151907,-0.37253213,-0.5384911,-0.27139693,0.5577226,-0.11127936,-0.22094598,-0.089214794,0.54080963,0.63129956,-0.2872733,0.22075672,0.40746775,-0.1436078,-0.7374389,0.22875223,0.4109391,-0.16722816,-0.3569823,-0.24652195,0.23369752,0.43870333,0.21933891,0.10481318,0.029930657,-0.5074755,-0.19212675,0.0875541,0.14203422,0.01050237,-0.53625995,0.2025078,-0.029702535,0.23081468,-0.0060611772,-0.1645891,-0.17194891,0.27651235,-0.2895511,-0.018860053,-0.21212219,-0.31430867,-0.2977469,-0.42104793,-0.20685221,0.103883244,0.30073962,0.28078148,0.09667645,0.18470295,-0.030104294,0.09540817,-0.486891,-0.107361466,-0.109373875,-0.6248483,-0.5143904,0.14775124,0.6085916,-0.021544486,-0.15744145,-0.07969085,0.21375228,0.2945347,0.116253234,0.78404474,0.7191797,-0.059377603,0.16228499,0.5087404,-0.7837536,-0.015583825,-0.08580208,-0.03930406,0.22016531,0.8916954,-0.4244817,0.0037454292,-0.31242007,0.1944165,0.0053275456,0.38149765,0.01931556,0.005933154,0.47784576,0.44676733,-0.1391534,-0.42516774,0.005445825,-0.17153662,0.25029233,0.44372377,0.23396717,-0.19791877,0.39050144,-0.29990005,0.2102787,0.26329285,-0.5247109,0.6854894,0.19598913,-0.07657908,0.12826048,-0.8855221,0.44571263,-0.26396123,0.12410425,-0.08786199,0.11700498,-0.34903923,-0.094195046,0.69200903,0.3462296,-0.64513403,0.09993366,0.15218934,-0.3430232,-0.0070251995,0.14913367,-0.23081395,-0.46618423,-0.060352508,0.2798426,0.3830247,0.2807157,0.15320578,-0.57829785,-0.24274585,0.19898157,0.34137556,0.13105007,0.34229535,0.30648378,0.13818906,-0.215949,0.33776313,0.039751448,0.01574583,0.8354062,0.010578113,-0.022753675,0.90583754,-0.45590633,0.211914,0.16601503,-0.513646,0.42644063,-0.06923984,-0.19396722,0.14929385,0.6905859,0.5930529,-0.7764532,-0.22673357,-0.29194978,-0.040482823,-0.6747207,-0.028536675,-0.05172115,-0.25374004,0.46980974,0.35747784,0.25014338,-0.28403014,-0.28830585,-0.425026,-0.79015553,0.32023698,0.37330118,1.0022378,-0.105138026,0.101657495
do,-0.27694505,-0.11015232,-0.73272175,0.97789145,0.15327504,-1.071896,0.08168155,0.61871016,-0.45879656,0.20006186,-0.18754223,0.3139601,0.42054203,0.6010402,-0.13459192,0.37289196,-0.1344567,0.048914652,0.15635242,-0.45137635,0.6131666,-0.08407496,-0.21807288,0.0688547,0.29484558,0.06217375,-0.36249352,-0.21150701,0.1760979,0.13604312,0.63851756,0.3899146,0.28399733,-0.43700638,0.38538986,0.48042578,0.092636615,-0.017410772,-0.25310218,0.44326857,0.6316665,-0.2816293,-0.9706649,-0.16316694,-0.25886062,-0.48036897,0.035813805,-0.0028094216,-0.079262115,-0.7749128,0.36765662,-0.07163406,-0.2213385,0.9846232,0.26957536,0.034690373,-0.3098181,0.06130065,0.56063426,0.11601738,0.23184258,-0.45839828,-0.28103104,0.108081706,0.029267978,0.0014667849,0.04627857,-0.19319563,-0.7232759,0.16278492,-0.4379543,-0.29166576,-0.034857303,-0.25238618,-0.22982928,0.5230826,-0.067289226,0.16995318,-0.080740735,0.52099615,-0.04872036,0.5261339,0.49221736,-0.24634847,-0.5563041,-0.23938614,-0.14106534,0.048331473,0.1316819,0.09965723,0.16262573,-0.08507534,-0.4974222,-0.028312586,0.28462818,-0.80236226,0.045422133,0.23206356,0.097085334,-0.13942376,0.36644736,-0.5201049,0.17103715,-0.7865814,0.41731608,0.1587777,-0.15741867,0.1770408,0.22524768,0.05297602,-0.4214199,-0.6144243,-0.00045486106,0.3022389,0.048487924,0.42437628,0.025526017,-0.008308987,0.37393302,0.46666557,0.09980896,-0.10355021,0.82917404,-0.77162564,0.012828427,-0.17020202,0.15597214,-0.3516026,0.10173156,0.18794164,0.7404672,-0.1137803,-0.77699846,-0.61981696,0.113659024,-0.013743072,-0.27214062,0.3057597,0.22533038,0.3773755,0.5867621,-0.10200119,0.25227013,-0.39919004,-0.19031532,-0.21291585,0.2584084,0.11005432,-0.26659805,0.19804722,0.35055256,0.046217717,0.3662902,0.51495063,-0.62728167,0.8305438,0.0013274541,0.5192571,0.14402826,-0.4998081,0.0044362894,-0.13400266,-0.037416205,0.49390453,-0.36157557,0.39967284,-0.15245333,-0.38362595,0.3633079,0.18026671,0.025221223,0.41982722,-0.4923643,-0.6599268,0.101130426,-0.36085817,-0.115851775,0.33476493,-0.55786335,0.5574274,-0.29526353,-0.45515743,0.45515716,-0.3389162,-0.053618018,-0.020158773,-0.48974523,0.6365071,-0.06915176,0.17426763,0.36677247,-0.36848745,-0.37891605,-0.24943805,-0.15814884,0.18623807,0.20601808,0.33557966,-0.24720682,-0.1650081
of,-0.013991548,-0.13435781,0.10195309,-0.4008455,-0.8447579,-0.032667205,0.7828382,0.54485065,0.14551288,-0.14231908,0.095918,0.06884373,0.33368388,0.13032065,-0.7504271,0.29165527,0.20862047,0.26547894,-0.5586375,-0.58377475,-0.025405405,0.31175205,0.011462637,0.5594726,-0.7061273,-0.10470097,0.042146765,-0.57082057,0.37674305,0.1724447,1.088321,0.82367986,0.28062776,0.47796166,0.068835154,-0.1001093,0.60208803,-0.4103063,0.40291741,-0.35886234,-0.69933534,-0.50661117,0.20192546,0.16423146,0.16986196,-0.7765331,0.14934942,-0.53369373,0.60928404,-0.4064563,0.3344715,0.82708997,0.12975049,0.11772087,0.5904768,0.34145236,0.8498514,0.29145432,0.12890324,0.8882897,0.46578556,-0.31137577,-0.3143655,0.45813578,-0.19234024,0.07114479,-1.0119417,-0.14173827,0.11780856,0.47109675,0.11820767,-0.6452399,0.50283337,0.33511084,0.27929822,0.28271973,0.6098101,0.027411768,-0.020451704,0.09992055,0.20739885,0.17036803,-0.5442901,0.30334744,-0.46287438,0.16126798,-0.29890683,0.8105275,0.24342196,0.09193133,0.47122827,-0.23053606,0.3749515,0.39253396,0.37825507,-0.6699021,0.58586353,-0.66114724,0.14223662,-0.2738859,0.40762928,0.9850937,-0.017280437,-0.4214366,-0.040497772,-0.019570222,-0.7041997,0.41279766,0.46696284,-0.029123124,-0.67259926,0.046415813,0.26922235,0.16905959,-0.45607617,0.26993927,0.2111865,0.34476137,-0.47773424,-0.66657597,-0.17372908,-0.43256062,-0.53390634,-0.5363607,-0.3566049,0.23447333,-1.269752,-0.19361864,0.123335555,0.7327475,0.15564284,-0.0024808485,-0.32740906,-0.52952313,0.09300866,0.5449758,0.38212135,-0.39081523,0.3678756,-0.75618845,-0.7674844,-0.95738137,0.9683239,0.11543056,-0.3090141,-0.81171703,0.055610534,-0.6825745,-0.049646456,-0.64701813,-0.37807617,-0.20299055,-0.3048371,0.23510799,0.24054189,-0.35459778,0.1974776,0.26217207,-0.40757582,-0.19116485,0.3943994,-0.12155688,0.088622734,-0.041470524,0.43567815,0.64652264,0.17522995,-0.21925698,-0.6819717,0.15469821,-0.47926775,0.13727207,-0.49867734,-0.25905752,0.1730015,-0.2893694,-0.25133923,0.24198718,0.0050878264,0.4243407,0.28480566,0.014738398,-0.311578,0.39797154,-0.61552244,0.38791814,-0.42482096,0.04399822,-0.8413209,0.06216676,-0.85277003,-0.49238864,0.6900715,-0.030984044,-0.25667086,-0.6644622,-0.7000378,0.65347636,-0.6588196,0.45254004
nt,-0.70259535,-0.22029366,-0.13421664,0.66190755,0.9258098,-0.72146916,0.36343947,0.4189898,-0.9244083,1.0203056,-0.3962012,0.9816495,0.5290123,0.39319882,-0.63094145,0.6280157,0.11673206,-0.67304176,0.23799272,-1.1234889,0.3009095,-0.33263573,1.0135162,-0.48721072,-0.53720146,-0.61094993,-0.45523143,1.0120786,0.30747658,0.6242076,0.27064604,0.37150148,0.6594309,0.5636343,-0.027317958,0.62834346,-0.25361875,0.5625189,-0.07182891,-0.15457088,0.54625106,-0.0061886422,-0.75276566,-0.077433154,-0.10334348,-0.46552035,0.64668137,-0.93360245,0.6485336,0.31060112,0.29878157,0.20771989,-0.30135334,0.37973157,-0.055262964,0.7231227,-0.31915182,-0.49338305,-1.0789047,-0.05477785,-0.22506197,-0.39024994,0.03210553,-0.14029355,-0.43449166,-0.7496948,0.92620564,-0.2681106,-0.31207952,0.23841327,-0.09594029,-0.33042938,-0.3291387,0.21068053,0.20496768,-0.70632744,0.39979446,0.526815,-0.82029563,0.5876443,0.0964286,0.8717125,0.06474151,0.5104086,-0.3567323,-0.59514904,-0.49683398,0.59006065,-0.15746722,-0.16204958,0.62670046,-0.47007644,-0.12669055,-0.36741546,-0.5025945,-1.0330528,0.48452148,0.80269635,-0.046658006,0.1868577,0.47133797,0.53571045,-0.54864097,-0.31725487,0.75279963,0.26685295,0.07556296,-0.5319246,-0.0418846,0.41495985,-0.024860889,-0.43790337,0.40763217,0.117154725,-0.43129483,-0.6658716,0.27236074,-0.39669558,-0.7319063,0.50284517,-0.16457753,0.64199203,0.2211091,-0.3713617,0.053569328,-0.4811798,-0.5793634,-0.21168679,0.30388945,-0.1362797,0.7953286,-0.38930807,-0.30695078,-0.83319336,-0.43168962,-0.3061951,-1.0472448,0.81159693,0.89115536,-0.5442806,-0.7050054,-0.5473838,-0.33607188,-0.40749377,-0.6477712,-0.18795379,-0.27402076,0.15486956,-0.06609323,0.6361476,-0.12943257,-0.9544436,0.44241145,-0.17734404,0.51225305,-0.3009435,0.077673,-0.24396004,-0.24818496,0.55056834,-0.08233047,-0.7228825,-0.03323161,0.61958164,-0.20122136,-0.3822393,-0.57305944,0.2763534,-0.17276068,-0.5321783,0.78993064,-0.0919893,-0.03165524,-0.98896354,-0.29160625,-1.10543,-0.5007273,-0.22225526,0.019572549,-0.32234672,-0.70305,-0.16331236,0.32279786,0.26815557,0.8590873,-1.1314781,0.06508046,0.48390046,0.8605902,0.2845253,0.37251428,-0.33553278,-0.1326401,-0.25200558,0.118473224,-0.1586971,0.33380067,0.28201059,-0.67040235,-0.37430915
in,-0.18953705,0.069778316,-0.17491715,-0.32088992,-0.2755861,0.91270936,0.24534273,-0.8141957,0.08262742,0.071511194,0.15917905,-0.23974198,0.2557442,0.11293706,-0.41556597,0.16600734,0.19352116,0.23741291,-0.37536362,-0.26702446,0.3234515,0.06803704,0.22661029,0.24431057,0.01807979,-0.17121495,0.21060927,-0.6055268,0.020104509,0.44083858,0.41520444,0.38667598,0.45474055,0.40689176,-0.4340815,0.39871022,-0.1317213,-0.3548887,-0.22817877,-0.39239714,-0.48282775,0.021530963,0.16753177,-0.19401376,0.29821804,-0.0033763405,-0.37958038,-1.0546764,0.43534794,0.23882367,0.07156024,0.38387486,-0.3791023,-0.3701487,-0.13764769,-0.36716783,0.22867207,0.32052812,-0.7359019,0.43975186,0.2213657,-0.62001055,0.05759826,-0.024690818,-0.56115574,-0.15430087,-0.25650588,0.25002375,0.06299468,0.66381896,0.20645328,-0.63700396,0.24776179,0.46439916,0.10041583,-0.43552905,0.37465778,-0.30424273,0.05829495,0.062301215,-0.30662048,-0.6460327,-0.4149392,0.15229796,-0.4831953,-0.22304595,0.02269155,0.19395396,0.163608,-0.15971902,0.4262202,0.45012653,0.0022621902,0.2782308,0.07794315,0.17908934,-0.19500396,-0.36298835,0.27073437,0.35929772,0.19994837,0.21092258,0.044449966,-0.2581104,0.5458972,-0.12970081,-0.25119114,-0.14912622,-0.237977,0.16152929,-0.17740159,-0.62601703,0.14196683,0.16446747,0.532322,-0.1418302,0.25947148,-0.22850099,0.022549607,-0.1410654,0.15760261,0.45613748,-0.31286976,-0.063870244,-0.18051276,-0.027596178,-0.6302676,0.31819317,-0.28008783,-0.5218674,-0.019367386,-0.16298199,-0.19397268,0.30703357,0.42282355,-0.083770715,0.27082705,-0.31767088,0.17501959,0.07598361,-0.4530438,-0.38790783,0.5310916,0.26600558,-0.15715621,0.19930398,0.21625541,-0.05127231,0.015331759,-0.33569244,-0.46520692,0.07002462,-0.21233715,0.31802413,0.20576015,-0.54488605,0.510461,0.12054026,-0.0014082944,-0.34293485,-0.12867612,0.12981196,-0.041199643,0.22413683,-0.054237563,0.36769697,-0.008213119,-0.13416047,-0.24868464,0.15176375,-0.44301075,0.4541455,0.07629648,-0.34678048,0.026443528,-0.054319777,-0.22537157,0.03027169,0.19983141,0.22667374,-0.25054494,-0.19106808,-0.28747287,-0.06283079,0.08523892,0.180534,-0.30612025,0.059302922,0.27079317,-0.0628903,-0.4572506,0.2438554,0.005895174,0.086609684,0.093668446,0.17134364,0.0688243,0.25020033,0.07538261,-0.33343384
what,-0.49108782,-0.6558434,-0.42899817,0.83778644,0.065441184,0.20104441,0.3380054,0.17294791,-0.26792145,0.19889991,-0.21954657,0.3283147,-0.18544742,0.3201787,-0.29562294,-0.12540333,0.26055968,-0.46566787,0.67551816,-0.3936416,0.4731988,-0.07436915,0.25033325,0.1302385,0.29411533,0.17416188,-0.43720797,0.79860896,0.037023425,-0.38742292,0.32777637,0.1218924,0.28285632,-0.46905708,-0.21037696,-0.5306481,-0.3568424,0.21259755,0.1424985,0.29410294,-0.28336614,-0.29266286,-0.25477025,-0.08854518,-0.30775073,-0.6321605,0.9203288,0.13843325,-0.035785355,-0.15535545,-0.2555937,-0.27381214,-0.07690686,0.28847215,0.34476236,0.4484772,0.13043037,-0.704048,-0.31346822,-0.048963796,0.013883398,-0.31172988,0.2551137,0.15471056,-0.6911953,-0.008097757,0.15984412,1.0126861,0.0059437356,0.027903605,-0.09021142,-0.02023498,0.091543026,-0.110105336,0.1702558,0.1110462,-0.23188862,0.30655715,-0.454061,-0.23456396,-0.24571142,-0.052592516,-0.5570593,0.57256037,-0.3628033,0.033499897,-0.020748049,0.023744993,0.29331347,-0.12913984,0.29929087,-0.30651194,-0.0002803682,0.17377943,0.098363034,-0.12667602,-0.049250323,0.57318896,0.1554369,-0.49470398,-0.05668086,-0.69263184,0.30585128,0.23975864,0.2724123,-0.00913852,-0.40035227,-0.5490679,0.48902735,0.48185483,0.099573456,-0.18107101,0.4298265,0.14434245,0.038660277,-0.05442508,0.078624465,0.2109997,0.4916839,0.035609346,0.11139569,-0.1901007,0.4247721,-0.25813365,0.3936152,-0.31232038,0.34693864,0.043306034,0.21263827,0.29235786,0.28891847,0.07521906,0.12267651,-0.47282922,-0.31174767,0.21692821,-0.409452,0.4024644,0.52696717,-0.2746566,0.55148387,-0.5412388,0.23683438,-0.013222963,0.1512573,0.27512544,-0.16698664,0.15442091,0.07914196,-0.3116049,0.3513949,0.17274493,0.22047266,-0.25580874,-0.14412923,-0.100556165,0.13484313,0.47503912,0.31254947,0.6991551,0.19293755,-0.1590712,0.05458256,-0.10952692,0.4345163,-0.41544256,-0.22026385,0.19611219,-0.2531343,-0.26141813,0.057757504,-0.24678724,-0.31098083,-0.32661712,0.6267818,-0.3208186,-0.6732751,-0.055255737,0.18382534,0.59898406,-0.01240574,-0.5032999,0.425541,-0.43958074,0.46527365,-0.47169068,0.23485313,-0.3894309,0.73126996,-0.19629845,0.8481207,0.67046255,-0.07379329,-0.19933875,-0.42363772,-0.42886704,0.091216825,0.22680412,-0.2860323,-0.63489157
no,0.53537846,-0.030292166,-0.90398735,0.45385715,0.74979097,-0.6696463,0.15080275,0.771485,-0.05521095,-0.43741316,0.44166273,0.1359909,-0.3191937,0.2919059,-0.05125413,0.4949609,-0.21044889,-0.037327297,-0.035491724,-0.9450967,-0.2779031,-0.14161338,0.56525284,-0.46419722,0.28174123,-0.030737255,-0.08356261,0.049230088,0.2234628,0.5029437,-0.18471722,-0.26025233,0.5410181,-0.2798416,0.27941266,0.0029311723,-0.33969048,-0.4903825,0.24838534,0.10312101,0.45072338,-0.36131486,-0.4495856,-0.1809183,0.2241266,-0.24511798,0.29108188,-0.22344324,0.0636308,0.3139573,-0.08833262,-0.27281338,0.29337892,0.30458736,0.206372,-0.3088817,-0.11456954,0.73120946,-0.28101406,0.5310824,-0.20809956,0.20695738,0.04072604,0.34061095,-0.2788379,0.047104605,0.4144643,0.360204,-0.9610837,0.19254783,0.30599892,-0.34166268,0.4784753,-0.3298996,0.091221154,-0.4831467,-0.12837026,-0.05104144,0.07404772,-0.05766403,-0.112861045,-0.345093,-0.029499661,0.16316763,0.65032446,0.108209886,0.1865174,-0.040137343,0.25812835,0.45986965,-0.1236786,-0.018898202,0.22218426,-0.23705862,0.17515923,-0.31670657,0.41090325,0.22151315,0.47119427,-0.2165222,0.56231725,-0.14037062,-0.49847698,0.39825526,0.04217119,0.21334913,0.32358122,0.28409234,-0.17908612,-0.04073617,-0.20309998,-0.1829661,-0.3483193,0.31942528,-0.058600955,0.21317267,-0.18965368,-0.35730883,0.12975036,0.3632174,-0.48212895,0.42677605,0.20900217,0.052344024,0.32317966,-0.22484122,0.24635878,-0.07911903,-0.1466081,-0.04599575,0.53193825,-0.5678557,0.021305358,-0.36708,-0.1366712,0.024669837,-0.34203517,0.2036299,0.42112,-0.020225206,-0.0058005694,-0.053793345,0.024291681,-0.07170829,0.3489426,0.24401021,-0.24553344,0.07393489,-0.45740795,-0.15562959,-0.25454155,0.35054967,-0.14919335,-0.055981416,-0.061017465,0.55863756,-0.03794776,-0.30851722,-0.18501365,0.008912779,-0.3231747,-0.37407398,-0.16821668,0.5844698,-0.25520632,-0.21858512,0.4139001,-0.42156458,0.21270204,0.1294265,-0.06339904,0.317871,-0.13591027,-0.4272382,0.7088295,-0.4036176,-0.32611,-0.10962063,0.52000946,-0.10139107,-0.0191092,0.2665907,0.6419555,-0.475756,0.20271866,0.35335347,0.33064398,-0.08943354,1.033863,0.03366648,-0.36422518,-0.37709332,-0.07323021,-0.49531093,-0.368399,0.18714935,-0.11304344,-0.39766613,0.69153374,-0.036038667
we,-0.28698847,0.054292627,-0.5967041,0.47198626,0.6327575,-0.022417633,0.1451602,0.73486865,-0.53744745,0.7152554,0.011878961,-0.5915555,0.123550996,0.76223224,-0.21405248,-0.24712159,-0.27575895,0.4733498,-0.6314739,-0.7097001,0.37145624,-0.2940602,-0.07910409,0.5337512,0.04092096,-0.6294771,0.5160209,-0.71019787,-0.7096505,0.61729026,0.1872298,0.33226705,0.6614929,-0.65532327,0.27435172,0.59581417,-0.042940058,-0.25532973,0.15234265,-0.60236615,0.2943348,-0.062822804,0.16936104,-0.07820399,0.4794076,0.45595264,0.34412447,-0.22033095,-0.17229462,-0.547478,0.37904695,-0.69562185,-0.27447838,-0.032318637,0.41560316,-0.289023,0.16568798,-0.27242318,-0.16295967,-0.69704705,0.6750456,0.059299048,0.21572693,-0.045347918,-0.1694329,0.13635045,0.45636702,0.33087882,-0.48328438,0.9910907,0.38423586,-0.011003585,0.1460512,0.29350436,0.7980538,0.8260411,0.32470202,0.3132035,-0.7112203,0.42797148,-0.16697356,0.24725755,0.2689112,0.3094763,-0.2451772,-0.119808465,-0.3687614,0.73481834,0.0012663039,0.48181298,0.45343426,0.15433988,0.71754164,-0.48519987,-0.31827474,-0.6274756,-0.30080277,0.30499867,-0.108043864,0.14423601,-0.12436067,-0.40684283,0.16564073,-0.37695864,-0.4488947,0.25890172,-0.09516365,-0.48135856,0.6230995,-0.7016608,0.15395863,0.39168853,-0.14852305,-0.3642667,-0.3036202,-0.5177031,-1.2603692,-0.10542277,0.35194635,0.2355593,-0.17176567,0.16992347,0.7391111,0.6049983,-0.22705896,-0.5773751,0.65263766,0.58303,0.085342385,0.17640615,0.6772329,-0.13694388,-0.00993987,-0.41047883,0.5743149,-0.41217044,0.16637523,-0.6510793,-0.099246666,0.1161847,-0.52045643,-0.25768495,0.04072111,-1.1999261,0.43729421,-0.20100233,0.3850962,0.4317655,0.35372198,0.42512727,0.2789097,0.054729726,-0.3442797,0.15257958,-0.21453543,0.27601573,-0.0356726,0.40879342,-0.17734297,-0.44436085,-0.42338344,0.33216357,0.37815163,-0.27822417,-0.2011157,0.18005872,-0.19830109,-0.00094949675,-0.10285948,-0.41829556,0.4584418,0.09975758,0.4893656,0.7023099,-0.870101,-0.30442402,0.21671246,-0.46218944,-0.2651978,0.24673115,0.15549242,-0.29380542,0.075818636,0.23985253,-0.59547025,-0.5261603,-0.12164263,0.8179341,0.18752007,-0.14685209,-0.24861996,0.1944107,-0.26150772,-0.24925902,1.0870434,-0.013517431,0.35128486,0.02280175,-0.38829136,-0.6594407
this,0.17606294,0.31429824,-0.13143326,-0.023456452,0.028158514,0.26351514,0.7713161,0.25222844,-0.2774525,-0.06832673,0.27611282,-0.13600902,0.0487901,-0.22763275,-0.37209374,0.48227942,0.5206076,0.6551531,0.12165394,-0.41326937,-0.045143496,-0.56505,-0.024760164,-0.21418145,-0.1593632,0.27476618,0.071944095,0.19065164,0.5885854,-0.20845196,-0.41632876,0.23839076,0.7962138,-0.2749687,-0.042927552,0.7244254,0.2611429,0.37932542,-0.03423659,-0.42445672,0.049029917,0.24511597,0.1067224,-0.2730511,0.31915036,-0.3199204,0.30892208,0.1921304,-0.2213844,0.020857416,0.07104042,0.039249834,-0.39661884,-0.22310655,0.56922734,-0.034893576,-0.29400575,0.15006569,0.1449676,-0.41066626,-0.28240538,-0.49371523,0.13013756,0.31776184,0.34379292,-0.05909792,0.4024842,0.21205595,-0.25080198,-0.17367214,0.12932909,0.16519164,0.39251578,0.56162703,0.19890831,0.034808528,-0.047617473,0.2072804,0.007838717,0.4157629,-0.13436893,0.15502857,0.24426366,-0.045032945,0.12343008,-0.21568337,0.21479012,-0.14939252,0.178996,0.107309654,0.003958677,-0.032792818,0.33240423,0.06559607,0.31518227,-0.27746117,0.58783436,0.6643886,0.5206328,-0.039708465,0.30647528,-0.4688744,0.008485646,0.07881179,-0.16846167,-0.14952107,0.030075552,-0.20340611,-0.023603892,0.009862558,-0.14257152,0.0978633,-0.13110213,-0.29514354,-0.07744891,0.46730787,-0.071955174,0.5224257,-0.358889,0.13516407,-0.13118641,0.009947723,0.17325383,-0.36126602,0.4167608,0.16658533,-0.45678395,-0.015583993,-0.15645559,0.20629479,0.006407925,0.079714015,0.2959799,-0.27960396,-0.68508863,0.28084514,-0.8208868,-0.34412888,-0.07025259,-0.38790298,0.3144357,-0.2338288,0.122089,0.81757486,0.2226635,-0.28470054,0.4436698,-0.7413983,-0.039337166,0.3845186,0.19395135,-0.5071935,0.25755674,-0.37191987,-0.49687734,0.026713645,-0.021296574,0.74849164,0.04625331,0.216456,0.68816376,-0.05615445,0.21008153,0.24964392,-0.24727055,0.25750643,-0.69896066,-0.12838048,-0.27526653,-0.18836233,-0.47284085,-0.16795887,-0.20144583,-0.8418546,0.2253646,0.2074973,-0.27787477,0.33834118,-0.20841569,-0.13436456,0.0016299747,-0.37289575,-0.30198956,0.22185458,0.357721,-0.38385525,0.5682675,-0.18850446,-0.21100697,-0.50228626,-0.19438994,0.12654535,-0.18166077,-0.028814968,0.10898158,-0.30066398,-0.012860957,0.66528726,0.026893536,-0.076128826
on,-0.990296,-0.35140705,-0.14310558,0.33807254,-0.07457123,0.42261595,-0.029663384,-0.386326,-0.122691475,0.13529588,0.4145842,-0.1900367,-0.6616559,0.13415502,-0.5601498,-0.6174146,-0.5106941,0.36601597,0.017615499,0.11928127,0.54093665,-0.41737023,0.36202183,-0.07861962,0.33379117,-0.22725537,0.5263189,-0.61129934,0.4904549,0.3956858,0.1289968,0.41632527,0.72166294,-0.24576429,0.24670288,0.2784693,-0.2515927,0.06609603,0.30786294,-0.23701224,0.13570522,-0.22789395,0.43596157,-0.797976,0.117529444,-0.38341442,0.046139408,-0.3368542,0.48414603,-0.32818323,0.4165763,0.11167556,0.3192328,-0.19387238,-0.24806684,-0.064261764,-0.020571481,0.29528528,-0.23762624,0.43081528,-0.06710359,-0.3611376,0.44602576,-0.25767055,-0.828994,-0.53969944,-0.37381744,0.7008248,0.0061718607,0.85073113,-0.0012411386,-0.4424469,0.2554495,0.5076652,-0.31515697,0.26364124,0.6594113,-0.25124255,-0.09848063,-0.008076259,-0.08529059,-0.1730616,0.24939921,-0.34484157,0.015771685,0.15257695,0.5337555,-0.25335807,0.3975262,0.49421865,-0.13842994,-0.42519674,-0.11578248,0.41935408,-0.1447797,0.78953373,-0.45340306,-0.524316,-0.2669537,0.5450311,-0.21436639,0.29829973,-0.076894976,-0.5645401,-0.16506016,0.06884184,-0.32029557,-0.6527125,-0.84083384,-0.24292932,0.37590078,-0.52413464,-0.7957668,0.30274758,0.32295978,-0.3663103,0.49211627,-0.5396353,0.35730153,0.21140608,0.3404947,0.84440094,0.32670283,-0.3691921,-0.0049174144,-0.030615086,-0.4288116,0.10966296,0.06200074,-0.24520047,-0.28413704,-0.2932396,0.76017326,0.44101554,-0.26346838,0.6749735,0.47771564,0.4007892,-0.3027721,-0.12937102,-0.17592216,0.11647335,0.26680613,0.116987325,0.053517446,0.14082165,0.7725207,-0.14410242,-0.43227383,-0.21094503,-0.27409744,0.64170396,0.16089603,0.5835436,0.64551264,-0.17008175,0.2159653,-0.29121873,-0.18961988,-0.598491,0.16311704,0.2099377,-0.43373126,0.80574566,-0.22237597,0.35778788,-0.5275403,-0.266869,-0.1282443,0.42185566,-0.29384223,-0.24667364,0.4103417,-0.4920291,0.23253337,0.057929344,-0.76328963,0.49091434,-0.09191265,-0.2125314,0.29102296,0.25639483,-0.13615884,-0.4210872,0.61266476,0.8854088,-0.17680527,0.2850662,0.48004562,-0.3231893,0.027247474,-0.28102693,-0.129748,-0.59617186,0.27782226,0.15202793,-0.67376405,0.13012154,0.054768816,-0.38424584
