season,episode,scene,sentiment
2,15,22,1.9258027378897644
2,15,23,0.29597441793397067
2,15,25,-0.028840618188293837
2,15,27,0.7832841477746726
2,15,28,-0.048090279626939604
2,15,30,0.6396055239193614
2,15,31,0.4408468092170168
2,15,32,-0.09209480902961971
2,15,33,0.5939477453276332
2,15,34,-0.5632977818320634
2,15,36,0.11355808445149662
2,15,37,0.8352886911480318
2,15,38,-3.7710505408727695
2,15,39,1.5525443129424263
2,15,40,0.28108875470759304
2,15,41,0.2152917644361035
2,15,42,0.053601502917509695
2,15,43,0.09859716197655566
2,15,44,0.7855348193708178
2,15,46,0.614354403035529
2,15,47,0.2412861835093604
2,15,48,0.7077794485248958
2,15,50,4.946602604156345
2,15,51,0.025484102293870534
2,15,53,-0.430879821498114
2,15,54,-0.6675002757790022
2,15,56,-0.013639510552296836
2,16,1,-0.30107904526500545
2,16,2,0.6507827107421568
2,16,3,0.46790909583115003
2,16,4,1.1747142846485572
2,16,5,-4.7941752669715685
2,16,6,-0.16653125199242336
2,16,7,0.43420448656083477
2,16,9,0.01489722725168226
2,16,10,0.23849954944886684
2,16,11,0.09116089307573609
2,16,12,0.07976781171829492
2,16,14,0.11343897056768297
2,16,15,1.4920314824443581
2,16,16,0.26980551115598495
2,16,17,0.08173297091588425
2,16,18,0.7713889076810561
2,16,19,-0.016931871515798436
2,16,20,0.13796264364322808
2,16,21,0.8634727296227993
2,16,22,-0.5378674028891286
2,16,23,0.3071772015177645
2,16,24,-1.5432225462957778
2,16,25,-0.5814205916233712
2,16,26,0.23663318874373357
2,16,28,-0.49966376750762254
2,16,29,-0.009983623694561378
2,16,30,-0.24556121896590985
2,16,31,0.03826474480218937
2,16,34,0.5107492964888136
2,16,35,0.4413671422178158
2,16,36,-0.3521310353230982
2,16,37,0.034031783101731494
2,16,38,-0.055580000107070496
2,16,39,0.26356256593748956
2,16,40,0.35774932417330024
2,16,41,0.5266900990244845
2,16,42,0.5171626848660079
2,16,43,0.3348784469270478
2,16,44,-0.10155034938254526
2,16,45,0.7341565951862203
2,16,46,0.01643364674983221
2,16,48,-0.22679571661375522
2,16,49,1.3117475219687675
2,16,50,0.819139204047372
2,16,51,0.019366984357651836
2,16,52,-0.3787737430301597
2,16,56,0.34649039080218186
2,16,57,0.18247661055675019
2,16,58,0.6684505331773838
2,17,1,5.664481603356765
2,17,2,0.1249053296401725
2,17,3,0.15644130282246965
2,17,4,0.3415664432359108
2,17,5,-0.09938176654058244
2,17,7,0.007449280471418934
2,17,8,0.2576393204658944
2,17,9,-0.03735731814386112
2,17,10,-1.3661812682043315
2,17,13,0.3957282083325076
2,17,15,0.14372867587515994
2,17,16,0.9847558755457243
2,17,17,0.9353834833072832
2,17,18,-1.3144540971730048
2,17,19,0.1731935232250241
2,17,21,0.556217739062598
2,17,22,0.0735274286765234
2,17,23,4.137017837725102
2,17,24,0.1939320757957311
2,17,25,0.295071044954695
2,17,27,-0.23093375981074815
2,17,28,3.1751400325925734
2,17,31,-0.4234498309152258
2,17,32,0.07270897881851697
2,17,34,0.41115790038637434
2,17,35,-0.06808530301897457
2,17,36,0.5140412077143932
2,17,37,0.7959171673658147
2,17,38,0.1697820819414339
2,17,39,0.41551183427449734
2,17,40,-0.7765587384710428
2,17,41,-2.8807998126652965
2,17,42,0.2748799830053129
2,17,43,-0.28246172326816776
2,17,44,0.19611513085800938
2,17,45,-0.3660297798630836
2,17,46,-1.5356903288864312
2,17,47,0.18921855259285605
2,17,48,-0.43385606009977995
2,17,49,0.05414078406549433
2,17,50,-0.4239458975647359
2,17,51,-0.6205407262507913
2,17,52,0.024326494381549577
2,18,1,-0.05901687741968755
2,18,2,-2.485592243890859
2,18,3,-0.11576666817793912
2,18,4,0.2556331516400989
2,18,6,0.7300619713632533
2,18,7,0.2380356326368894
2,18,8,0.36482235159179716
2,18,9,0.4055905290823143
2,18,11,0.3028628376055954
2,18,12,0.10356029988261456
2,18,13,0.2835283096487672
2,18,15,0.41333514334150406
2,18,17,0.29571589032119483
2,18,18,0.3468351792314457
2,18,19,-0.6817906982801964
2,18,20,0.0
2,18,23,0.06745439481406956
2,18,25,-0.1761087034015362
2,18,26,0.12639793456336204
2,18,27,0.2756232375632733
2,18,28,-0.05568721966767645
2,18,29,0.3971345674714585
2,18,30,0.507071118736572
2,18,31,-0.03828763495673275
2,18,32,0.5726052485198997
2,18,33,0.004081391608075117
2,18,34,0.0
2,18,35,-2.0936090665995564
2,18,36,1.0266217275086422
2,18,37,-0.5006946742602796
2,18,38,-0.4393885703253189
2,18,39,0.1670152636529108
2,18,40,0.09483353575578121
2,18,41,0.0
2,18,42,0.23605363788486874
2,18,43,0.21516642097760738
2,18,44,-1.3225404276510504
2,18,45,0.2306337470777569
2,18,46,0.37363135064800035
2,18,47,0.2595345668276498
2,18,49,1.269287989378775
2,18,52,0.0
2,18,53,0.1253941803853778
2,18,54,-0.10805482471811206
2,18,55,-0.020312562924105965
2,19,1,-0.002715024204684121
2,19,2,2.422537723474202
2,19,3,0.1335979512755236
2,19,4,1.710799561071844
2,19,6,1.206619491142528
2,19,7,0.32864047562020055
2,19,8,0.6462289979029453
2,19,9,1.8005549903122888
2,19,10,-1.6832888986517522
2,19,11,-0.49896036709684977
2,19,12,2.7138402267107957
2,19,13,-1.2771255752039208
2,19,14,0.3557070162779068
2,19,15,-0.004808429009450732
2,19,16,0.14204718703002767
2,19,18,0.19077006615761727
2,19,19,0.596335307011859
2,19,20,-1.7550746615844928
2,19,21,-0.05400879436282184
2,19,22,0.49366690796085455
2,19,23,0.23003163460177994
2,19,24,0.909029915307448
2,19,25,0.2526423312178203
2,19,27,0.23772708590323163
2,19,28,-0.4873736503088815
2,19,29,0.2240624593469425
2,19,30,0.009689341422986806
2,19,31,0.21618889145154763
2,19,32,0.9829670448568465
2,19,34,0.15829856553504412
2,19,35,0.14307754961821298
2,19,36,0.19445364923389596
2,19,37,-0.01724560001294249
2,19,38,-0.1320866309716638
2,19,39,0.3534828050896616
2,19,40,0.412871510215606
2,19,41,0.06148502859266016
2,19,42,0.3608697004151384
2,19,43,0.06602877116956495
2,19,44,0.18980711401711448
2,19,45,0.9832744926937745
2,19,46,0.3748555673143781
2,19,48,0.2959013965585483
2,19,49,-0.06226908502144065
2,19,50,-0.5494350098158945
2,20,3,-0.10280822627402303
2,20,4,-0.413069031439239
2,20,5,0.09706743925396798
2,20,6,0.09570682176622738
2,20,7,-0.034241879699144114
2,20,8,0.5250034808466315
2,20,10,0.10823557905408489
2,20,11,-1.723304315679286
2,20,12,-0.12918255011176885
2,20,15,-0.2303799674159146
2,20,16,-0.1055606811878797
2,20,17,0.6761136340928618
2,20,18,0.819139204047372
2,20,19,1.0853151985267622
2,20,20,0.10569471034064791
2,20,22,4.914835224284232
2,20,23,0.08148576660731721
2,20,24,0.15230822032792887
2,20,25,-0.4487385782894175
2,20,26,0.1358253107297348
2,20,27,0.02421685375402277
2,20,28,-0.06294208212546905
2,20,29,1.9977241390771265
2,20,30,-0.37440805714763753
2,20,33,0.035993077398663705
2,20,34,0.11808012740523706
2,20,35,1.5083843615662362
2,20,36,0.1648411669974644
2,20,37,-0.11297877313876435
2,20,38,0.9657591277911965
2,20,39,-0.1714670927197256
2,20,40,-3.7176212829531514
2,20,41,0.13723473163240824
2,20,42,-0.4284225338865289
2,20,43,0.0
2,20,44,0.0
2,20,45,-1.3536535176063262
2,20,46,-0.055509860804302646
2,20,48,-0.06350748241938026
2,20,49,0.04824079765595541
2,20,50,0.3433574602670979
2,20,52,0.008159493288518976
2,20,54,0.37861130232424817
2,20,55,0.023167208108150178
2,20,57,-0.6089615486853517
2,20,58,-2.880555480438908
2,21,1,0.7965418795485852
2,21,3,1.525668768076383
2,21,4,0.24053453773895
2,21,6,6.031565104877501
2,21,7,-0.2386588067599195
2,21,8,-0.9603698591117704
2,21,9,-0.853012395791134
2,21,10,-0.046132505816508955
2,21,11,0.07568985085161183
2,21,12,-0.29424494706090987
2,21,13,-0.09201023117542381
2,21,14,0.5016123752067358
2,21,15,0.4765317564463991
2,21,16,-0.1286319450051538
2,21,17,0.026224610281400967
2,21,18,0.6183984604629388
2,21,19,-0.5652699528967601
2,21,20,-0.09219786551205836
2,21,21,0.4022026603691439
2,21,22,-0.23450607484244246
2,21,23,-0.02752013427108055
2,21,24,0.01689631525605593
2,21,25,0.14534690637468975
2,21,26,0.021088542640151652
2,21,28,0.43008556758489896
2,21,29,-1.3809204385152416
2,21,30,-0.7325553776926712
2,21,31,-0.06980306982045999
2,21,32,-0.3852912536614613
2,21,33,0.5545813393832029
2,21,34,0.3025153715026897
2,21,35,-1.3522272681857237
2,21,36,-1.2474032157819865
2,21,37,-0.5592824167358267
2,21,38,0.4689911295579893
2,21,39,-0.04999922805346241
2,21,40,-1.08859418414625
2,21,41,-0.21338537888562595
2,21,43,0.028188597939699356
2,21,44,0.0
2,21,46,0.4426065674320425
2,21,49,-0.0689257406945009
2,21,50,0.7021193177548902
2,21,52,1.4042386355097807
2,21,53,-0.6235688978535775
2,21,54,0.30485214739489175
2,21,55,0.409569602023686
2,21,57,0.023617218307515175
2,21,58,0.006963443184159326
2,21,59,-1.059172719709865
2,21,60,-0.18090021469546957
2,21,61,0.5358737251325215
2,21,62,0.4414213480921641
2,21,63,-0.13375987324752878
2,21,64,-1.7463612848389742
2,21,65,0.1410193182670346
2,21,66,-0.06681593412735609
2,21,67,-0.7469605695530421
2,21,68,0.025328041025976866
2,21,69,-0.5284675624924956
2,21,71,0.42038022576199774
2,21,72,-1.2257934236974104
2,21,73,-0.34376658446723685
2,21,74,1.1461558136291954
2,22,1,-0.025883944408091893
2,22,2,-0.7353976102656974
2,22,3,0.37166981688222916
2,22,4,0.6317411921636288
2,22,5,0.3252234276420576
2,22,6,0.13614080611629698
2,22,7,0.4165064779049545
2,22,10,0.21093624783398893
2,22,11,-0.1667670506694596
2,22,12,-0.04264162061626005
2,22,13,-0.08624655997385425
2,22,14,0.38276294279899203
2,22,16,-1.812791115302148
2,22,17,-0.3812944905592976
2,22,20,0.2777752289111099
2,22,21,0.2795409899570795
2,22,22,-0.7264784905469622
2,22,23,0.6212342371406074
2,22,24,1.7848736213194392
2,22,26,0.4611579851114643
2,22,27,1.2761370663340683
2,22,28,-0.021813121778748085
2,22,29,0.9993364801050937
2,22,30,-0.1418540175939029
2,22,31,1.5574342640723722
2,22,32,0.23272848049709535
2,22,33,-0.0510954094249238
2,22,34,-0.25659503260563726
2,22,35,0.020058671534046134
2,22,36,0.22733273700866938
2,22,38,-1.1290464197437702
2,22,39,0.43083348860356596
2,22,40,1.1456721578118678
2,22,41,0.8725331962689922
2,22,42,2.996140514179546
2,22,43,0.5076681793420789
2,22,44,0.5701283423074753
2,22,45,0.23759361162367898
2,22,46,0.8583541878470448
2,22,48,1.1549931922776562
2,22,49,0.41701799537898127
2,22,50,0.417983643374342
2,22,51,0.23020957377295959
2,22,52,0.8689512035074439
2,22,53,0.13536139162258626
2,22,54,0.13668408082669437
2,22,55,0.4142992003493031
2,22,56,-0.030430333271134022
2,22,57,-1.2767648225168924
2,22,58,0.13540690680838066
2,22,59,0.4610959670241446
2,22,60,0.020010214559869167
2,22,61,0.19737581762225742
2,22,62,-0.16174035359240735
2,22,63,0.17637226797132888
2,22,64,0.3494978921013304
3,1,1,0.513721671548615
3,1,2,0.7426799013092754
3,1,3,-0.4005001654674013
3,1,4,-0.09901317595456166
3,1,5,0.49726667641671374
3,1,6,0.005738288083423679
3,1,7,0.16750598993029833
3,1,10,0.3620122467758967
3,1,11,0.4022426693456973
3,1,12,-0.018557163344919136
3,1,13,0.250138763918893
3,1,14,0.10141422374731439
3,1,16,0.40815778945975567
3,1,17,-0.8496316832841789
3,1,18,2.5713806577728624
3,1,19,-1.1631003757843228
3,1,21,-1.082628970772957
3,1,23,1.8984591855455593
3,1,24,0.12426450910683925
3,1,25,-0.17890237780876897
3,1,26,0.18000097671724902
3,1,28,-0.09640357924830378
3,1,29,-0.17497813692310976
3,1,30,0.16716836237795715
3,1,31,0.02353590534743548
3,1,33,-0.5796054808781596
3,1,34,-1.3518622847102368
3,1,35,-0.09781762856576376
3,1,36,-2.887010588727885
3,1,37,-0.3732322917072858
3,1,38,0.23721959372377527
3,1,39,0.16173743272606958
3,1,40,-0.07567203069998485
3,1,41,0.17573772573904617
3,1,43,0.4022033022190091
3,1,44,0.02381475037657966
3,1,45,-0.019354453748472007
3,1,46,0.7951621894538011
3,1,47,0.28970538405079616
3,1,48,0.08105568414387485
3,1,49,0.22002544641104427
3,1,51,-0.008657245716465964
3,1,52,0.6152212349371395
3,1,53,-0.6639098511480638
3,1,54,-0.6900736975845468
3,1,55,0.37634880658125675
3,1,56,-0.9802747536874789
3,1,57,0.9829670448568465
3,1,61,-1.146651791575844
3,2,1,0.48501326523841165
3,2,2,1.8251573808704145
3,2,3,0.12656942045365624
3,2,4,-0.6875223307233013
3,2,5,-0.3530575732366217
3,2,6,0.8977000571907725
3,2,7,-0.03267074203573943
3,2,8,0.0940959696220073
3,2,9,-0.6273496948529915
3,2,11,1.2045749554506393
3,2,12,-0.19888426780337498
3,2,13,-0.13905744497562778
3,2,15,0.07558931876011038
3,2,16,-1.464421993570353
3,2,17,-0.027731183535074533
3,2,19,-1.044311482552929
3,2,21,-0.6525473701279145
3,2,22,10.28552263109145
3,2,24,0.12090297262144978
3,2,25,-0.40678877557933835
3,2,26,0.3311620203833691
3,2,27,-0.12412642200922498
3,2,28,-0.014973244870577454
3,2,31,0.2162422142584816
3,2,32,-0.1186886319038091
3,2,33,0.9427942996736337
3,2,34,-1.5020840227808387
3,2,35,-0.11491867310403547
3,2,36,1.1386100012579639
3,2,37,0.5679729924670007
3,2,38,2.6001244734156206
3,2,39,3.900186710123431
3,2,40,0.24471886506207344
3,2,41,0.1304960920419693
3,2,42,0.025167545144998516
3,2,43,0.41307930450450325
3,2,44,-0.13216194257096728
3,2,45,1.4189242207680144
3,2,46,0.16086123800094884
3,2,47,-2.2416636656273665
3,2,48,-0.05710444570453965
3,2,49,0.20916145901221003
3,2,50,-0.8913169921538824
3,2,51,0.409569602023686
3,3,1,-0.5514825110017814
3,3,2,-1.723304315679286
3,3,4,0.1319974633765385
3,3,6,-1.5870485131812606
3,3,7,-1.7498010949185419
3,3,8,-0.861652157839643
3,3,10,1.7730076447393295
3,3,12,0.5383185805699972
3,3,13,-0.589137475351677
3,3,15,-0.5963006033153552
3,3,16,0.03310586765050919
3,3,18,0.4926695229718382
3,3,19,-0.00400524779438155
3,3,20,0.4082228190548438
3,3,22,1.0604484152689848
3,3,23,-0.18524486808803897
3,3,25,0.8560490857590445
3,3,26,-0.3970813876219301
3,3,27,-0.01228548908791264
3,3,28,0.34743162768689023
3,3,29,0.3378962212741037
3,3,30,0.0
3,3,32,1.4826617193547043
3,3,36,-0.5367399889390058
3,3,37,-0.857092055020179
3,3,38,1.0839549205523238
3,3,39,0.8600994723340821
3,3,40,0.15262694169827837
3,3,42,0.11086393746531893
3,3,44,0.09914885819764063
3,3,45,-0.15859083645949917
3,3,46,-1.3491743395872153
3,3,47,-0.5095504823985854
3,3,50,-0.6115215191189658
3,3,53,0.8728973879393784
3,3,54,0.27334276911164196
3,3,55,0.04888841476414285
3,3,56,-0.6159646436350434
3,3,57,-0.15395079788157906
3,3,58,1.3097709636292307
3,3,59,0.21428858124355238
3,3,60,0.11634385809125042
3,3,61,-0.06630371675844221
3,3,62,0.09971549082452018
3,3,63,-0.34475148647709186
3,3,65,0.6303696258814626
3,3,66,-0.46685035597065133
3,4,1,0.9383959251088471
3,4,2,0.9523681754060966
3,4,3,0.9171932198443588
3,4,4,-0.5198271841338327
3,4,5,-0.2517848212391334
3,4,7,-0.9230606687676434
3,4,8,0.023688231132427018
3,4,9,0.012966203951356978
3,4,10,0.39585243059863645
3,4,12,-0.9516371611399942
3,4,13,-0.02361130258671469
3,4,14,0.7300028384632286
3,4,16,-0.423268246292193
3,4,17,-0.1554229442584368
3,4,18,-0.14171877439888314
3,4,20,0.7004767659768731
3,4,21,-0.0779979971051127
3,4,23,0.16802849632737182
3,4,24,2.457417612142116
3,4,25,-0.7423043519413499
3,4,26,-0.37202240151704624
3,4,27,-0.28739078757468944
3,4,28,4.523652754760792
3,4,32,1.5768490326124838
3,4,33,-0.11471300309108794
3,4,34,0.43177938835927504
3,4,35,-0.2563786646916405
3,4,37,0.9366017844760044
3,4,38,1.1026958436344425
3,4,39,-0.14009709301658835
3,4,40,-0.2669905752537286
3,4,41,-0.05255896523133503
3,4,42,-0.3255785763020646
3,4,43,-0.664644140900227
3,4,45,0.35499099265177564
3,4,46,-0.5039386159262864
3,4,47,-0.11481033394869895
3,4,48,-0.1038206047451765
3,4,49,-0.7325553776926712
3,4,50,-0.05572615433797817
3,4,51,0.09122856670079009
3,4,52,-1.3901161308258978
3,4,55,3.0919923023146936
3,5,1,-0.8729775506136671
3,5,2,0.36747853559211596
3,5,3,0.5006158631997392
3,5,5,-0.16949532315805763
3,5,6,2.6428535647206415
3,5,7,0.22742802745563928
3,5,8,0.25609544453836375
3,5,9,0.396806402305629
3,5,11,0.2651121038172462
3,5,12,-0.25473622841716637
3,5,14,0.488483081937319
3,5,15,0.30715023347321685
3,5,16,0.133516582170073
3,5,18,-0.3472013229404611
3,5,19,0.19681559054211498
3,5,20,-0.8118090653532511
3,5,21,-0.3354215640625228
3,5,22,-0.3830243984877784
3,5,23,-0.7643257235978781
3,5,24,0.4475312650660994
3,5,25,-0.2787934222671486
3,5,26,0.9583693342471277
3,5,27,0.2113838596516565
3,5,28,-0.013560399054657696
3,5,29,-3.1696741187625026
3,5,30,-0.6103285792955239
3,5,31,-0.7838756993461663
3,5,32,-0.2903083862297825
3,5,33,-0.2311569254476679
3,5,34,0.668794863207811
3,5,35,-0.249635134454669
3,5,36,2.204240853910838
3,5,37,0.8255996541755506
3,5,38,-0.0015744470981827047
3,5,40,0.33315724269323926
3,5,41,2.315723868736607
3,5,42,0.6927644828981714
3,5,44,1.155236353037719
3,5,45,-0.6712384419514886
3,5,46,-0.21005363294450174
3,5,47,0.4252849386552234
3,5,50,0.8751544059089099
3,5,51,0.1965934089713693
3,5,52,0.3366193336218771
3,5,54,0.10857666775981441
3,5,55,-0.06621052516705166
3,5,56,-0.015682082846139866
3,5,57,-0.5562502298158352
3,5,58,0.2545076196645564
3,5,59,0.6593548090555551
3,5,60,-0.6991725415331748
3,6,1,2.065788704515749
3,6,2,0.11818028089554884
3,6,3,0.9089557845162727
3,6,4,0.3260466868212648
3,6,5,0.7887772958124453
3,6,6,-0.35687516805661296
3,6,7,0.5498730479406494
3,6,8,0.027010988574922217
3,6,9,0.11218818357946543
3,6,11,0.18087739513704076
3,6,13,-0.9686882617235807
3,6,15,0.4998404108536788
3,6,16,0.19368924745018345
3,6,17,0.08467199339698839
3,6,19,0.11429968325212622
3,6,21,-0.05965434352690402
3,6,22,1.1496581306395102
3,6,24,-0.4933125382331367
3,6,25,0.6032808992763176
3,6,26,0.07494132559676371
3,6,30,0.8679705744359455
3,6,31,0.9031669362199133
3,6,32,0.04211110106040708
3,6,33,0.13114291779776707
3,6,34,-2.3328315801761437
3,6,35,0.03797531557206527
3,6,36,0.4635014891058148
3,6,37,1.5555455981785506
3,6,38,0.708170507891268
3,6,39,0.35110029345795857
3,6,40,0.31191656268127943
3,6,41,1.3991074556400063
3,6,42,0.33377171534695455
3,6,43,1.3755893192359923
3,6,44,0.8804395941354834
3,6,45,0.2056139530014208
3,6,46,0.4785741626852083
3,6,47,0.026148999108480484
3,6,48,3.4965015556404504
3,6,49,0.5950313832545633
3,6,50,0.06819343930798101
3,6,52,0.2794892623216443
3,7,1,1.4375900299650002
3,7,2,0.0
3,7,4,0.7771178262412329
3,7,5,-0.011516227562475237
3,7,6,0.4132030547203377
3,7,7,-3.589126787652798
3,7,8,0.10227116590883852
3,7,9,-0.933891734181231
3,7,11,-3.0079851293216437
3,7,12,0.2691592902849986
3,7,13,-1.5496743491158693
3,7,14,-0.39564357085273666
3,7,16,-0.15952501003111308
3,7,18,0.4373672097591943
3,7,20,-0.022531527685298355
3,7,21,0.35571503021004003
3,7,23,-0.1636935267554358
3,7,24,-0.003431490454096686
3,7,25,-0.5079202598471892
3,7,26,-0.7618803897707839
3,7,27,0.44680320220765746
3,7,28,0.20657103223381695
3,7,29,0.126021416007288
3,7,30,-0.15102792413173258
3,7,31,-0.9993962606625346
3,7,32,-0.2854901062405167
3,7,33,-0.050349881583381995
3,7,34,-2.1401120260740587
3,7,35,0.0
3,7,36,0.020421615618727046
3,7,39,0.435685689186554
3,7,40,0.546092802698248
3,7,41,0.04656788582247211
3,7,42,-0.25376990963733176
3,7,43,0.35533957063763216
3,7,44,1.054179794164261
3,7,45,2.433543174493886
3,7,46,-0.7646210079771291
3,7,47,-0.16434551839057174
3,7,48,-0.20748904709806726
3,7,49,0.22013942344300902
3,7,50,0.6845046141264397
3,8,2,0.662159294648158
3,8,3,0.7782526896791253
3,8,4,-0.6047885776366806
3,8,5,0.08274178713715695
3,8,8,7.142761315545725
3,8,9,-0.1391876119877067
3,8,10,0.9253649256332026
3,8,11,0.2297341843147782
3,8,12,0.0
3,8,13,0.0
3,8,14,0.4611736812865384
3,8,16,1.1444120409357372
3,8,18,0.5771435897212919
3,8,20,0.5946152913309771
3,8,23,0.44702144686034695
3,8,24,1.2974917750772406
3,8,25,-0.6983044351424317
3,8,26,0.010518163477310133
3,8,27,0.7591558202404306
3,8,28,0.4732811246978917
3,8,29,0.2211204293201791
3,8,30,-1.686254687415007
3,8,31,1.1409680133253322
3,8,32,-0.7570873606948592
3,8,33,0.5293503559706514
3,8,34,-0.25376990963733176
3,8,35,1.2593257406530618
3,8,36,-0.5967315455364756
3,8,37,1.8864407946838346
3,8,39,0.8057070550562966
3,8,40,-1.346274462125534
3,8,41,-0.17353124827420774
3,8,42,0.44041133646282826
3,8,44,-1.5644362104277307
3,8,45,0.3386306131290321
3,8,46,0.13429018432567935
3,8,47,-0.00865403239499734
3,8,48,0.19495147154248457
3,8,49,0.3643102537032168
3,8,50,-1.8127726600865026
3,8,51,-0.21666536946248774
3,8,52,0.2963067429543303
3,8,53,0.3510596588774451
3,8,54,-0.8996027957346437
3,8,55,-1.6771883682925002
3,8,56,0.33803819160152293
3,8,57,0.6263490700917695
3,8,58,0.35625387608765935
3,8,59,0.7507078597012149
3,8,61,-0.524525051970672
3,8,62,4.914835224284232
3,8,63,0.2682561136061569
3,8,64,-0.20755016194877673
3,8,66,2.9489011345705394
3,8,67,0.0005004338003326281
3,8,69,0.0
3,8,70,-1.1046327662843944
3,8,72,-0.012909678014697168
3,8,73,0.4394837186177362
3,8,74,0.09738951392312226
3,8,75,0.2795409899570795
3,8,76,-0.1309826156946259
3,9,1,1.412955194765294
3,9,3,0.16931530656451604
3,9,4,-0.47809150888454266
3,9,5,-0.19436958848821742
3,9,6,-0.2385002185815829
3,9,7,2.7060197835867057
3,9,8,-0.40434358181517394
3,9,9,-0.09866216006472496
3,9,11,0.17861432584876819
3,9,12,-0.34065932143310385
