term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1999,-1.510719395586566e-06,3.830254102625896e-06,-8.152583582620289e-07,-1.0475063034609177e-06,-6.523523443058214e-07,-1.2753388220945283e-06,6.661915640643715e-07,4.5268393589319337e-07,-1.82872152336565e-06,-1.8256692719623162e-06
19th,-3.009312373741209e-06,-2.3511503186477367e-06,-2.5294215746459215e-06,-3.2055448912891834e-06,-2.057617179584039e-06,-4.009029200976835e-06,-6.151645317401544e-06,-7.848203029549726e-07,1.4173430769190328e-06,-2.3239410180379914e-06
1st,-9.451849216273734e-07,-7.108403162440125e-07,-7.480355061572307e-07,-9.385292710322889e-07,-5.84959791104043e-07,-1.1344824604182486e-06,4.161502471095405e-07,3.34980086397851e-07,-1.4245044764135196e-06,-1.5269153834206693e-06
2,-5.264988672842168e-05,-5.737096600527814e-05,-5.336511578236403e-05,-7.32574432617263e-05,-4.543990930045122e-05,-8.290318344024681e-05,-3.3077359198981934e-06,1.5687143616347517e-05,-7.47855901584678e-05,-7.311405102704386e-05
20,-9.168087270607364e-05,-6.117508037325552e-05,-6.604211484448165e-05,-7.803681120564845e-05,-5.267630185347982e-05,-6.161773652032618e-05,2.685576573741148e-05,2.2373192672916522e-05,-9.777980488648584e-05,-0.0001205182484563365
200,-7.698173733786531e-05,-5.7600954986016025e-05,-5.968971009669904e-05,-7.249867853680242e-05,-4.308953284981262e-05,-8.352360911118824e-05,5.074522308256979e-05,3.345175730404112e-05,-0.00011563850024509355,-3.957588996053193e-05
2000,-2.099400559154203e-06,-1.5995507860490674e-06,-1.6105694329448845e-06,-2.035621194653228e-06,-1.2626326792507248e-06,-2.3926310523473006e-06,1.3882456476818143e-06,6.970488641256037e-07,-3.1722950657412875e-06,-2.900439260384159e-06
2001,-9.417452406092672e-07,-7.021776249382646e-07,-7.337640397753387e-07,-9.013510566192067e-07,-5.477453662952373e-07,-1.0671414422225241e-06,5.13857113125242e-07,3.433217182396751e-07,-1.4064568130509727e-06,-1.344344547466046e-06
2002,-4.021714380909779e-06,-4.826931497712741e-06,-5.466264477126035e-06,-6.634230550623233e-06,-4.021702368357981e-06,-7.888972519000652e-06,4.203418095461822e-06,2.5973762728946068e-06,-1.0217441802579115e-05,-9.044395768570582e-06
2004,-1.638963406431301e-06,-1.2143070972357225e-06,-1.283787376465537e-06,-1.5982237254881595e-06,-9.671183965016225e-07,-1.7992594633871312e-06,9.192784663185653e-07,6.390093040806498e-07,-2.4072328429097777e-06,-2.440185994590047e-06
2005,-6.300907644796453e-06,-4.874891312459098e-06,-5.297360175688655e-06,-6.530475697271767e-06,-4.157911084470419e-06,-8.038670536469213e-06,-1.3688552535976081e-05,-1.947097679461423e-06,4.031190791777867e-06,-5.266455116696115e-06
2006,-2.940363392343254e-06,-2.1656029579881238e-06,-2.4313717874919618e-06,-2.81043467048489e-06,-1.715213785019991e-06,-3.565429216890683e-06,1.630695534439466e-06,1.1646259894035733e-06,-4.695295175924443e-06,-4.61519948632702e-06
2007,-1.0394226928901206e-06,-8.123058690935702e-07,-9.244316131586469e-07,-1.1231507957850145e-06,-7.219327458367123e-07,-1.4556295849232422e-06,-3.273505081965499e-06,-5.865675799067104e-07,1.3662556516638023e-06,-8.920395067152284e-07
2008,-1.2332909167521201e-06,-9.307503976930985e-07,-1.0063812456278651e-06,-1.1889168098928067e-06,-7.498237987119356e-07,-1.5185244728076556e-06,6.751881460947439e-07,4.7505962981953905e-07,-2.027094865993543e-06,-2.0831914592606188e-06
2009,-1.538459722213515e-06,-1.1233830080999197e-06,-1.2115839432608286e-06,-1.4645033957624258e-06,-8.935081637747182e-07,-1.7715282636265787e-06,8.930237990919481e-07,5.662947895482531e-07,-2.3729965528247e-06,-1.895107759581186e-06
2011,-5.378895424762748e-06,-4.245663683217988e-06,-2.2993297495142447e-06,5.805981789546076e-06,8.221458327158085e-07,-3.1667735732259237e-06,2.2302897418536186e-06,1.6691711256011054e-06,-6.6902764235641755e-06,-6.863126702782185e-06
2012,-7.820823679183279e-07,-5.832912508051912e-07,-6.027363439146447e-07,-7.40887164108544e-07,-4.4536002119335653e-07,-8.752380834531223e-07,4.238348229196606e-07,2.9655063469896933e-07,-1.1435491891726496e-06,-1.1226246309911408e-06
2013,-3.9769455639426174e-06,-3.27077171862907e-06,-4.321229812373685e-06,2.4604695094688834e-06,-1.2872315640524956e-06,1.0971329745095643e-05,1.7894248335079997e-06,1.002315927221427e-06,-4.3886834491620344e-06,2.830068211848557e-06
202,-1.9434010353307693e-06,-1.4448763624653363e-06,-1.4665099768343626e-06,-1.860215053442897e-06,-1.1180184211732567e-06,-2.1047707267434117e-06,9.230893118017758e-07,7.025364831807011e-07,-2.6674166994402862e-06,-2.6374556619659557e-06
2020,-1.116766410957816e-06,-8.403733617799091e-07,-8.844865520557982e-07,-1.0646075857934416e-06,-6.629496261927237e-07,-1.3557800077475049e-06,6.24128102488247e-07,4.1979283753005463e-07,-1.766612959805371e-06,-1.8425152012749064e-06
20400,-4.98991836436877e-07,-3.97968322985355e-07,1.6799200957233947e-07,-4.297514257574747e-07,-2.838222180159357e-07,-5.776353708491063e-07,-1.26566669146657e-07,7.797008015699565e-08,-4.6175002082139075e-07,-6.870401610948722e-07
20s,-1.9054748981544493e-06,-1.4404709840956243e-06,-1.5495039901180106e-06,-1.9236556423937383e-06,-1.214022706873093e-06,-2.082840969356824e-06,1.3748492461326378e-06,9.741463428164969e-07,-3.2773393064274175e-06,-2.4223139234638584e-06
20th,-1.8541686634316536e-06,-1.4097887715166692e-06,-1.5046460148306761e-06,-1.7699024324447464e-06,-1.107375546128136e-06,-2.225231141693004e-06,1.2216418576675507e-06,7.619468637485005e-07,-3.1541658597557547e-06,-1.7559312424675849e-06
212,-1.0107821472772498e-06,-7.701458252212029e-07,-8.425619953784959e-07,-1.0449982200853268e-06,-6.497426063188506e-07,-1.2847397674325015e-06,-1.4255354746695676e-06,-1.1721512257884211e-07,-6.986718206818777e-10,-1.1204793044502634e-06
2184,-2.068943245326891e-06,-1.6850922761099323e-06,-1.7296094031386926e-06,-2.03241648324339e-06,-1.3686814496278922e-06,-2.62483113179883e-06,2.4063689128486565e-06,9.915148109788244e-07,-4.775473833780296e-06,1.2723548457333418e-05
21digit,-5.710007027885841e-07,-4.443010199520446e-07,4.0855189197466855e-07,-4.283024659760532e-07,-2.7924623244324785e-07,-5.621769224842129e-07,2.780991230243419e-07,1.8613341741579814e-07,-7.849964287653192e-07,-7.906432452382625e-07
22,-5.301503656774629e-06,-4.032336492192641e-06,-3.823718099199286e-06,-4.599668365165537e-06,-3.0108004150891036e-06,-6.113570152642821e-06,7.064629215602787e-07,1.5072086414423863e-06,-6.332504766356155e-06,-7.219400052030919e-06
2210,-4.8159061370047e-06,-3.737619423041053e-06,-3.7248699003086607e-06,-4.90027203223454e-06,-3.110244972218826e-06,-6.264397461158284e-06,3.520650040080746e-06,2.47549359231578e-06,-9.52102321198309e-06,-1.028673205309636e-05
226,-5.416481228072704e-06,-4.054532635816673e-06,-4.136577728054492e-06,-5.269413232615228e-06,-3.36601371794209e-06,-5.192741250658356e-06,3.3231537645914744e-06,2.6781645366544195e-06,-7.772798652829684e-06,-7.226173791503973e-06
228,-1.9651874587851384e-06,-1.508624394707472e-06,-1.6156160511914505e-06,-1.9791574673754486e-06,-1.2271445291177157e-06,-2.4362696672486483e-06,1.0496155899055311e-06,7.772131903246211e-07,-3.265087864026215e-06,-2.319036000128196e-06
22nd,-8.086331319691606e-07,-6.044012003470065e-07,-6.396150538521388e-07,-7.99034501661208e-07,-4.841353643560219e-07,-9.549354756348378e-07,4.1926473080839677e-07,2.8881613882173e-07,-1.2286797936923766e-06,-1.1698038131313475e-06
22yearold,-1.1519189948786281e-06,-8.938560254944326e-07,-9.876487022154453e-07,-1.1899995820987162e-06,-7.585832451166478e-07,-1.586100268314283e-06,3.6028875238889518e-06,-2.6982619427283224e-06,7.395878106364911e-07,-1.4104239416938807e-06
23,-7.294484033702893e-06,-9.6984159330012e-06,-1.0246780014301008e-05,-1.184995534435728e-05,-7.734225106597422e-06,-1.5603031113836526e-05,3.3384600994050805e-06,2.9503537192321333e-06,-1.740610097494075e-05,-1.9533137355953557e-05
2336,-3.36533851278769e-06,-2.492329514125267e-06,-2.5599438477885735e-06,-3.246095499954878e-06,-1.868292742433923e-06,-3.6586831114067288e-06,1.9717282585368837e-06,1.2629057638566758e-06,-4.820429174270646e-06,-4.861522332819356e-06
23rd,-1.2007801819015294e-06,-8.998368030784222e-07,-9.8781200003651e-07,-1.1458441064036565e-06,-7.181152818488109e-07,-1.376523356188892e-06,7.47052813662503e-07,5.67342937504895e-07,-1.9546934629476e-06,-2.0393539136887364e-06
24,-9.695804978989336e-06,-8.104431936295627e-06,-8.478018985566673e-06,-9.876125164325827e-06,-6.3320281045080215e-06,-1.2343870757019905e-05,7.625071648703441e-06,4.626485111497851e-06,-1.7550600896508055e-05,-1.411735022991717e-05
240,-3.7606540443571468e-06,-2.8370225579019343e-06,-2.9230003676034927e-06,-3.691230812081602e-06,-2.264086845434609e-06,-4.535768954455785e-06,1.6122715777382503e-06,1.3270060882731038e-06,-5.687169286564093e-06,-5.901285500580556e-06
247,-2.223197511269582e-06,-1.666074592511694e-06,-1.7713617175702779e-06,-2.151508112235837e-06,-1.3610063377727405e-06,-2.5759470715654567e-06,1.3218172004270708e-06,9.318264255168104e-07,-3.609946220531267e-06,-3.421238506326433e-06
24hour,-1.8877564741487642e-06,-1.417810222869114e-06,-1.5011224701344183e-06,-1.800345146039871e-06,-1.0847467837869188e-06,-2.124221242151777e-06,1.1335832687552537e-06,7.51220855289514e-07,-2.900029977794687e-06,-2.8588248003151643e-06
24pound,-1.5388447500278116e-06,-1.1774730802359153e-06,-1.3706452914209677e-06,1.398780469522306e-07,-3.393858975360446e-07,-1.297347804094408e-06,8.003182584328954e-07,5.675395269025865e-07,-2.1650238388019533e-06,-2.1894951385714587e-06
24weight,-2.3234909572527953e-06,-1.7650506790489477e-06,-1.8983384026986e-06,-2.308914512716064e-06,-1.3911197714848403e-06,-2.806531078673032e-06,1.257819394648753e-06,8.935828142772589e-07,-3.669054255315707e-06,-3.7838188245067194e-06
25,1.7020706299060155e-05,-1.2749854164763647e-05,-9.153947223165271e-06,-2.014099969654512e-05,-1.3994377167113703e-05,-2.9125092057681604e-05,4.685899008472457e-05,-3.5916331509855536e-05,4.158478883835476e-06,-3.346435377539066e-05
250,-3.532519270163321e-05,-2.6680142922453453e-05,-2.729703586174795e-05,-3.471739252425643e-05,-1.9592501751093173e-05,-3.933945597096617e-05,1.837155230265884e-05,1.314377695368098e-05,-4.837619126556256e-05,-4.868897228533583e-05
2500,2.363075747875652e-06,-7.2356876179042e-07,-8.617392522904791e-07,-1.076120532964099e-06,-6.59704287936965e-07,-1.3452757021718725e-06,8.635432904053351e-07,4.150753977464863e-07,-1.8964385354594399e-06,-1.762449506759959e-06
251,7.266803485140974e-07,-5.091065969468079e-07,-5.774429992114292e-07,-6.896451421081071e-07,-4.3071213573846607e-07,-8.467276620028705e-07,4.41924949295821e-07,3.028345635716868e-07,-1.1732742889400445e-06,-1.1545496866836047e-06
252,7.266803485140974e-07,-5.091065969468079e-07,-5.774429992114292e-07,-6.896451421081071e-07,-4.3071213573846607e-07,-8.467276620028705e-07,4.41924949295821e-07,3.028345635716868e-07,-1.1732742889400445e-06,-1.1545496866836047e-06
27,-3.2120719806651713e-06,-2.392077098489453e-06,-2.5650820429115537e-06,-3.0486185031052534e-06,-1.9114732454773214e-06,-3.559641868377362e-06,2.0938724320707755e-06,1.5210110577634083e-06,-5.187690128814173e-06,-5.155739553924721e-06
2726,-2.8830431301634e-06,-2.1795405776615554e-06,-2.3320980442747976e-06,-2.787223759396482e-06,-1.7762318963586078e-06,-3.341904379109879e-06,1.4856435854910763e-06,1.0937549578668823e-06,-4.51521875284989e-06,-4.362215965441983e-06
2730,-2.8830431301634e-06,-2.1795405776615554e-06,-2.3320980442747976e-06,-2.787223759396482e-06,-1.7762318963586078e-06,-3.341904379109879e-06,1.4856435854910763e-06,1.0937549578668823e-06,-4.51521875284989e-06,-4.362215965441983e-06
28,-8.371053082438232e-06,-6.730671207689272e-06,-9.950784020646114e-06,2.697782638260342e-05,7.717227500662956e-06,-4.3817925492947124e-07,-2.622468165873313e-07,1.4241585601655415e-06,-5.834994318654376e-06,-9.956298370743518e-06
280,-1.0632302713348446e-05,-9.342042833918073e-06,-1.781554158619166e-05,8.913140998096942e-05,2.966051883172683e-05,1.4150253671014272e-05,1.6372318708761137e-06,1.2302848575832562e-06,-3.7540638911944256e-06,-9.423666961198938e-06
280z,3.930277815442304e-06,-8.593518236434045e-07,-1.1097520827161447e-06,-1.3100267914444374e-06,-8.667105770018843e-07,-1.7134082432872891e-06,7.819269817820763e-07,5.268692674341215e-07,-2.350415897754703e-06,-2.541320633654884e-06
2nd,-1.921216460962252e-05,-1.518041464937527e-05,-1.7352468577817795e-05,-2.374368085669569e-05,-1.4561904602739016e-05,-2.9339771564473026e-05,-0.00011826889640560792,-2.5274993213040125e-05,7.213114603553899e-05,-3.979483379273148e-06
2week,-5.2166352569878515e-06,-4.319301395803575e-06,1.8497436787907552e-05,-2.380399625070301e-06,-1.7186471924922407e-06,-3.4546481738759e-06,2.4908550189166305e-06,2.1628036157541985e-06,-6.253524171015731e-06,-7.502722457769106e-06
3,-1.8032879392453103e-05,-4.94757155964414e-05,-5.325845196140435e-05,-3.683100440701025e-05,-3.006351241551388e-05,-6.69636509028895e-05,4.810163362801734e-05,4.145013741368081e-05,-9.121090802666817e-05,-5.831541035722962e-05
30,-5.8198708654652355e-05,9.847024006237433e-05,-3.390459743674249e-05,-3.89989242040033e-05,-2.59886470620381e-05,-5.1117197399970094e-05,2.057611948220507e-05,1.0199889246446596e-05,-5.917542748459027e-05,-6.741047793933551e-05
300,-7.404884468956613e-05,-4.659245516537421e-05,-5.694809431085439e-05,-7.126802976852625e-05,-4.4224487314419464e-05,-6.812915246015358e-05,4.6646612911719974e-05,3.113640677687683e-05,-0.0001085936472464234,-9.147212474878812e-05
3000,-3.4269976288355263e-06,-2.6541912683226404e-06,-3.0003739370216204e-06,-3.139786923332544e-06,-2.145086556282507e-06,-4.591889587509222e-06,1.8552554368003692e-06,1.2371549155287542e-06,-6.1720850158141665e-06,-5.995353422800552e-06
30000,-6.971062320867167e-06,-6.1543660306770145e-06,-6.5208194615733385e-06,-6.673994055156606e-06,-4.461543134140668e-06,-9.048218244644845e-06,4.6590294037813996e-06,3.022238842876246e-06,-1.2514815620402022e-05,-1.2206679230742419e-05
300ft,-6.629569460713876e-06,-5.208837559996625e-06,-5.345244387842226e-06,-6.38415866604177e-06,-4.1691531621763454e-06,-8.417905085444538e-06,3.0626621989060294e-06,2.2385860887581453e-06,-1.059335884735234e-05,-1.1011930572958433e-05
3030,-3.097498889599153e-06,-2.5264300000929424e-06,-3.0650127819998512e-06,-7.037810018972532e-06,-5.3600221615254e-06,2.1226553159355553e-05,1.078310866692168e-06,7.112970425554284e-07,-2.918016893640356e-06,-3.7228858223402764e-06
307,-1.6701988530775908e-06,-1.4383202044724988e-06,-2.4691053222059495e-06,1.0701179375258846e-05,3.445039047579499e-06,1.2940898434853418e-06,3.7808568030513395e-07,3.374685291771694e-07,-1.1648689407596164e-06,-2.067823627525715e-06
308,-1.7139349209147872e-05,-1.289134921883347e-05,-1.347354322614624e-05,-1.722393784446155e-05,-1.068958770054188e-05,-2.135141216547591e-05,8.110225991372206e-07,4.971248772926744e-06,-2.1252269840167567e-05,-2.8229570097514105e-05
30am,-1.4840487287180928e-06,-1.1590121632189513e-06,-1.3315081802132273e-06,-2.451450756825752e-06,-1.7720841029282681e-06,4.449798359568752e-06,5.610587021737752e-07,3.461320630533398e-07,-1.742691048662888e-06,-1.9866386994495852e-06
30s,-6.93900788594254e-07,-5.501481902315747e-07,-7.29958803189403e-07,1.2218303369369807e-06,2.714234801074828e-07,-3.2165363312586663e-07,2.8306334648389913e-07,2.0724939163902984e-07,-8.428044038682223e-07,-9.752744182491418e-07
30th,-1.7894509573882063e-06,-1.3678403407644481e-06,-1.5188416624283207e-06,-1.7985953680535828e-06,-1.1655352443957959e-06,-2.3145968223342997e-06,1.0279667168211513e-06,7.708414607627934e-07,-3.2322704599556065e-06,-2.4155243844683266e-06
30yearold,-6.881249640678098e-07,-5.205350854877706e-07,-5.621748182626661e-07,-6.591464471447557e-07,-4.141960765131321e-07,-8.244765685320924e-07,3.6156458224893543e-07,2.6429673185952595e-07,-1.0963354580523944e-06,-1.1044761090732222e-06
31,-3.6745376444065054e-06,-2.9268419649752765e-06,-3.271205029144319e-06,-4.38535444828161e-06,-2.7566803985212095e-06,-5.67944044877526e-06,3.393080373309457e-05,-3.425231211311891e-05,2.5813163683244918e-05,-3.421949450627381e-06
314,-1.417897815071817e-05,-1.0227804529514344e-05,-1.0519776254139857e-05,-1.3379580442303402e-05,-7.3019439511563845e-06,-1.5013945058736678e-05,8.954781643094792e-06,5.449156301849596e-06,-1.9527087983768984e-05,-1.860133430901745e-05
32,-3.26229455662214e-06,-2.4420198799924824e-06,-2.5964680356154184e-06,-2.8722991423783384e-06,-1.7993982300943366e-06,-3.638496641482027e-06,1.7552406404161678e-06,1.2420563675786717e-06,-4.8167091754118095e-06,-4.4275794059281e-06
320,-3.834344754560274e-06,-5.521576556302017e-06,-5.835157320019629e-06,-6.6619045050658605e-06,-4.494263151677518e-06,-8.856800977676603e-06,2.1693160592845815e-06,2.0925186259587502e-06,-1.0276058512284568e-05,-5.29589022924873e-06
325,-4.481588606576851e-05,-3.279446427939624e-05,-3.3236426783906994e-05,-4.0989147712985984e-05,-2.3567949929989043e-05,-4.632731833557982e-05,3.0808012185335e-05,1.7746369932913206e-05,-6.343647297676151e-05,-5.374357078354805e-05
333000,1.0843464905137852e-06,-5.515760393098033e-07,-6.442193972196389e-07,-7.766948287401375e-07,-4.831664769204693e-07,-9.34047654759228e-07,5.248095112238106e-07,3.375529170460104e-07,-1.2975773169060497e-06,-1.2698530940255959e-06
34,-4.739890364445331e-06,2.482770846624743e-07,-3.450685559768304e-06,-4.306887161364558e-06,-2.6877230217051787e-06,-5.310258407654111e-06,2.4241058817272234e-06,1.6969093324973976e-06,-7.088847138779822e-06,-6.679892909369754e-06
340,-8.729608729867059e-07,-6.84978223066733e-07,-7.019000494433467e-07,-9.117987092152592e-07,-5.789972109269297e-07,-1.1129831269072013e-06,6.35618844906179e-07,4.23213675149944e-07,-1.6228363599549818e-06,-1.3171949625404108e-06
35,1.5304992976391302e-05,-1.0744262150325106e-05,-1.7028717385461328e-05,4.4440255138838586e-05,1.2052262607735575e-05,-2.142635632618118e-06,2.9265743577877395e-06,3.056247300064739e-06,-1.4324609571608747e-05,-1.671884865499906e-05
350,-6.344461381787536e-05,-4.6310071497199995e-05,-4.802977178718622e-05,-5.932146110272828e-05,-3.32815090284951e-05,-6.890253764366427e-05,4.118759577805767e-05,2.4635478707110485e-05,-9.128352898313453e-05,-8.768136904444996e-05
360,-9.084883942069871e-07,-6.798489248252642e-07,-7.086895202387595e-07,-8.444815032660246e-07,-5.411501372136842e-07,-1.0226227373655427e-06,5.639960482979639e-07,3.4250916742402343e-07,-1.3955876254600595e-06,-1.2726832190515772e-06
37,-1.3767879045470379e-05,-1.0130738415789417e-05,-1.0339262018452381e-05,-1.1942041110911472e-05,-7.551141283179658e-06,-1.4430621640643149e-05,1.0387783627637974e-05,5.854091497406463e-06,-2.1067199205175515e-05,-1.494489165191762e-05
38,-3.5026189424510332e-06,-2.7085525245413383e-06,-2.7584094505567877e-06,-3.3748307676704924e-06,-2.1598264594567833e-06,-3.858459725391085e-06,2.4706962293102738e-06,1.5797673653059176e-06,-5.857367471614645e-06,-5.057990535054839e-06
383,-2.127956591136421e-06,7.70643420348959e-06,-8.687431204091759e-07,-1.1963837789004645e-06,-7.780815320356595e-07,-1.4124021631006158e-06,1.0068673862167402e-06,5.625147661616583e-07,-2.163275018689701e-06,-1.79055130573393e-06
39,-4.6348854107629926e-06,-3.560913176860316e-06,-3.699720193652281e-06,-4.333375708348863e-06,-2.7310517668055437e-06,-5.536576890665343e-06,1.8274039633485633e-06,1.6214388987015425e-06,-6.408738197665161e-06,-6.4562949373349135e-06
394,-5.701983987950731e-06,-4.963375195769434e-06,-6.5146990532760255e-06,-1.5896118687410782e-05,-1.2366216952272409e-05,4.805767883673325e-05,-3.266616988645544e-05,-7.181617696414064e-06,2.292385642584434e-05,-6.25848805021749e-07
3by5,-5.536174513343681e-06,-4.318931556399839e-06,-4.322590495604067e-06,-6.162031211664726e-06,-3.6561271216674624e-06,-6.560535664132813e-06,2.9057676264035954e-06,2.3541296362187314e-06,-9.535111572405277e-06,-1.0981212535291328e-05
