season,episode,scene,line,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
8,1,5,45722,finally,1,0.13015947566712585,RB,0,1,1,0,1,0,1,1,1
8,1,6,45723,resentment,1,0.20882217278700796,NN,1,0,1,0,0,1,0,0,-1
8,1,6,45723,true,1,0.11077992131552995,JJ,0,0,0,0,1,0,0,1,1
8,1,6,45724,cabinet,1,1.3790059459083674,NN,0,0,0,0,0,0,0,1,1
8,1,6,45724,top,1,0.9723937843432332,NN,0,1,0,0,0,0,0,1,1
8,1,8,45728,disappointed,1,0.16270476727591132,JJ,1,0,1,0,0,1,0,0,-1
8,1,8,45728,routine,1,0.17637746976335528,NN,0,0,0,0,0,0,0,1,1
8,1,8,45728,sunset,1,0.19254380624770218,NN,0,1,0,0,0,0,0,0,1
8,1,10,45733,boy,1,0.5000066895682889,NN,0,0,1,0,0,0,0,0,-1
8,1,10,45733,found,1,0.4867755930574687,VBD,0,0,0,0,1,0,0,1,1
8,1,11,45736,wait,1,0.7621397640432612,NN,0,1,0,0,0,0,0,0,-1
8,1,11,45739,child,2,0.8973168301647824,NN,0,1,0,0,1,0,0,0,1
8,1,14,45743,shove,1,0.5437997516456403,VB,1,0,0,0,0,0,0,0,-1
8,1,15,45744,shove,1,0.2600781420913932,VB,1,0,0,0,0,0,0,0,-1
8,1,17,45748,attacking,1,0.5641387960534231,VBG,1,0,1,1,0,1,1,0,-1
8,1,17,45748,dangerous,1,0.48638909683501336,JJ,0,0,0,1,0,0,0,0,-1
8,1,18,45749,cry,1,0.38509631294942437,VB,0,0,0,0,0,1,0,0,-1
8,1,18,45750,cry,1,0.5006252068342517,VB,0,0,0,0,0,1,0,0,-1
8,1,19,45753,hope,2,0.28239663243016244,VBP,0,1,0,0,1,0,1,1,1
8,1,19,45753,intense,1,0.20140201034576147,JJ,1,0,1,1,1,0,1,1,0
8,1,19,45753,weird,1,0.13337336904240601,JJ,0,0,1,0,0,0,0,0,-1
8,1,20,45758,hit,1,0.8452632616926709,VB,1,0,0,0,0,0,0,0,-1
8,1,20,45759,dawn,1,0.4082228190548438,NN,0,1,0,0,1,0,1,1,1
8,1,20,45759,waste,1,0.32334134924236224,NN,0,0,1,0,0,0,0,0,-1
8,1,21,45762,lost,1,0.18410546104739905,VBD,0,0,0,0,0,1,0,0,-1
8,1,23,45768,kind,1,0.546076589408616,NN,0,0,0,0,1,0,0,1,1
8,1,24,45775,wait,1,0.40348575743466775,NN,0,1,0,0,0,0,0,0,-1
8,1,24,45777,ill,1,0.5275247611369822,NNP,1,0,1,1,0,1,0,0,-1
8,1,24,45783,promise,1,1.0917878902726834,VBP,0,0,0,0,1,0,0,1,1
8,1,25,45794,good,1,0.409569602023686,JJ,0,1,0,0,1,0,1,1,1
8,1,26,45800,alive,1,0.23128691769814055,JJ,0,1,0,0,1,0,0,1,1
8,1,26,45801,offense,1,0.4619422814770098,NN,1,0,1,1,0,1,0,0,-1
8,1,27,45808,hell,1,0.9538981014389285,NN,1,0,1,1,0,1,0,0,-1
8,1,27,45809,accident,1,1.0963594536204089,NN,0,0,0,1,0,1,1,0,-1
8,1,28,45813,weird,1,0.5084859694741729,JJ,0,0,1,0,0,0,0,0,-1
8,1,28,45822,words,1,0.19414149239172493,NNS,1,0,0,0,0,0,0,0,-1
8,1,28,45823,glad,1,0.3638882382951886,JJ,0,1,0,0,1,0,0,0,1
8,1,29,45831,shove,1,0.4430960939334847,VB,1,0,0,0,0,0,0,0,-1
8,1,29,45835,attack,1,0.1940900036799123,NN,1,0,0,1,0,0,0,0,-1
8,1,29,45835,weight,1,0.1832319364405352,NN,0,1,1,1,1,1,1,1,0
8,1,29,45836,attacking,1,0.41370178377251027,VBG,1,0,1,1,0,1,1,0,-1
8,1,29,45836,screaming,1,0.374220964734596,VBG,1,0,1,1,0,0,0,0,-1
8,1,29,45836,wait,3,0.6859257876389352,NN,0,1,0,0,0,0,0,0,-1
8,1,29,45840,invite,1,0.2972377813991748,VB,0,1,0,0,1,0,1,1,1
8,1,29,45843,cry,1,1.0012504136685034,VB,0,0,0,0,0,1,0,0,-1
8,1,29,45843,love,1,0.6362690491613909,VBP,0,0,0,0,1,0,0,0,1
8,1,29,45844,ill,1,0.5585556294391577,NNP,1,0,1,1,0,1,0,0,-1
8,1,29,45849,excited,1,0.44939210412253827,JJ,0,1,0,0,1,0,1,1,1
8,1,30,45850,daughter,1,0.772122701357528,NN,0,0,0,0,1,0,0,0,1
8,1,30,45856,ghetto,1,0.4608233106803693,NN,0,0,1,1,0,1,0,0,-1
8,1,30,45858,ghetto,1,2.85710452621829,NN,0,0,1,1,0,1,0,0,-1
8,1,32,45880,wan,1,1.087585327017136,VBP,0,0,0,1,0,1,0,0,-1
8,1,33,45888,explain,1,0.5296384320923685,VB,0,0,0,0,0,0,0,1,1
8,1,33,45888,weird,1,0.4281987111361456,JJ,0,0,1,0,0,0,0,0,-1
8,1,34,45891,obvious,1,0.3457228190548438,JJ,0,0,0,0,0,0,0,1,1
8,1,34,45892,fat,1,0.1701807781347001,JJ,0,0,1,0,0,1,0,0,-1
8,1,34,45892,young,1,0.1701807781347001,JJ,0,1,0,0,1,0,1,0,1
8,1,34,45893,bad,1,0.35569550931097244,JJ,1,0,1,1,0,1,0,0,-1
8,1,34,45894,god,1,2.061328201543129,NNP,0,1,0,1,1,0,0,1,1
8,1,34,45895,fun,1,0.22123119768126237,NN,0,1,0,0,1,0,0,0,1
8,1,34,45896,excellent,1,3.297735069437563,NN,0,0,0,0,1,0,0,1,1
8,1,34,45897,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
8,1,37,45903,gun,1,0.4924058659392076,NN,1,0,0,1,0,0,0,0,-1
8,1,37,45904,leave,1,0.19378467119303205,VB,0,0,0,0,0,1,1,0,-1
8,1,39,45906,important,1,0.20190312425718357,JJ,0,0,0,0,0,0,0,1,1
8,1,39,45906,misconception,1,0.3870850032149416,NN,1,0,1,1,0,0,0,0,-1
8,1,39,45910,honesty,1,0.11931417072226973,NN,0,0,0,0,0,0,0,1,1
8,1,39,45910,ill,1,0.09309260490652628,NNP,1,0,1,1,0,1,0,0,-1
8,1,39,45910,negative,1,0.12044630030481814,JJ,0,0,0,0,0,1,0,0,-1
8,1,39,45910,reinforcement,2,0.29157813983946285,NN,0,0,0,0,0,0,0,1,1
8,1,39,45910,winner,1,0.10657338364522162,NN,0,1,0,0,1,0,1,0,1
8,1,39,45910,worrying,1,0.13282899055809064,VBG,0,1,0,1,0,1,0,0,-1
8,1,40,45915,worse,1,0.17969875374562502,JJR,0,0,0,1,0,1,0,0,-1
8,1,40,45917,love,1,0.10099508716847475,VBP,0,0,0,0,1,0,0,0,1
8,1,40,45917,romantic,1,0.16279008393170472,JJ,0,1,0,0,1,0,0,1,1
8,1,40,45919,good,1,0.10030275967927003,JJ,0,1,0,0,1,0,1,1,1
8,1,40,45919,kind,1,0.1448774624961634,NN,0,0,0,0,1,0,0,1,1
8,1,40,45919,word,1,0.17968154982356802,NN,0,0,0,0,0,0,0,1,1
8,1,40,45920,gross,1,1.1567837236861451,JJ,0,0,1,0,0,0,0,0,-1
8,1,40,45922,winner,1,0.6794053207382879,NN,0,1,0,0,1,0,1,0,1
8,1,42,45925,jump,1,0.39333188238607236,NN,0,0,0,0,1,0,0,0,1
8,1,42,45928,civilization,1,0.826138062878478,NN,0,0,0,0,0,0,0,1,1
8,1,42,45928,committed,1,0.6701739005419445,VBN,0,0,0,0,0,0,0,1,1
8,1,43,45933,good,1,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
8,1,43,45936,good,1,1.638278408094744,JJ,0,1,0,0,1,0,1,1,1
8,1,43,45937,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
8,1,45,45941,crying,2,0.2809269705425465,VBG,0,0,0,0,0,1,0,0,-1
8,1,45,45941,pretty,1,0.11104526239025483,RB,0,1,0,0,1,0,0,1,1
8,1,45,45941,wonderful,1,0.14765977922854762,JJ,0,0,0,0,1,0,1,1,1
8,1,46,45942,butler,1,0.3240371373436939,NN,0,0,0,0,0,0,0,1,1
8,1,46,45942,mystery,1,0.2917949886879046,NN,0,1,0,0,0,0,1,0,0
8,1,46,45944,hate,1,0.9601851601463026,VBP,1,0,1,1,0,1,0,0,-1
8,1,48,45949,congress,1,0.6802629824329262,NNP,0,0,1,0,0,0,0,1,0
8,1,48,45949,meaningless,1,0.6802629824329262,NN,0,0,0,0,0,1,0,0,-1
8,1,48,45950,worry,1,0.33861350656479283,VB,0,1,0,1,0,1,0,0,-1
8,1,50,45954,god,1,1.0306641007715645,NNP,0,1,0,1,1,0,0,1,1
8,1,51,45955,good,1,0.07021193177548903,JJ,0,1,0,0,1,0,1,1,1
8,1,53,45957,good,1,0.49148352242842325,JJ,0,1,0,0,1,0,1,1,1
8,1,54,45958,money,2,0.2160479997470209,NN,1,1,0,0,1,0,1,1,1
8,1,56,45961,good,1,1.638278408094744,JJ,0,1,0,0,1,0,1,1,1
8,1,56,45970,good,1,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
8,1,58,45976,treat,1,0.6124149125397239,NN,1,1,1,1,1,1,1,1,0
8,1,58,45979,treat,1,0.9464594102886643,NN,1,1,1,1,1,1,1,1,0
8,1,58,45983,sir,1,4.525153084698709,NN,0,0,0,0,0,0,0,1,1
8,1,58,45984,expect,1,0.5310066009625234,VB,0,1,0,0,0,0,1,1,1
8,1,59,45985,achieve,1,0.23751145835918183,VB,0,0,0,0,1,0,0,1,1
8,1,59,45985,childhood,1,0.22565551842136922,NN,0,0,0,0,1,0,0,0,1
8,1,59,45985,happy,1,0.1430997296693201,JJ,0,1,0,0,1,0,0,1,1
8,1,59,45985,success,2,0.40229564399109097,NN,0,1,0,0,1,0,0,0,1
8,1,59,45986,bitch,1,1.0037595117647864,NN,1,0,1,1,0,1,0,0,-1
8,2,2,45994,worry,1,1.3060806681784867,VB,0,1,0,1,0,1,0,0,-1
8,2,2,45996,good,1,0.546092802698248,JJ,0,1,0,0,1,0,1,1,1
8,2,2,45997,hospital,1,0.8664213753570892,NN,0,0,0,1,0,1,0,1,0
8,2,2,46004,worse,1,1.1181255788616669,JJR,0,0,0,1,0,1,0,0,-1
8,2,2,46005,statement,1,0.5499312874726306,NN,0,0,0,0,0,0,0,1,1
8,2,3,46007,trick,1,0.2976352469374333,NN,0,0,0,0,0,0,1,0,-1
8,2,3,46007,waste,1,0.2796465723177187,NN,0,0,1,0,0,0,0,0,-1
8,2,3,46007,word,2,0.47591329412728833,NN,0,0,0,0,0,0,0,1,1
8,2,4,46010,word,1,0.21474136442328864,NN,0,0,0,0,0,0,0,1,1
8,2,4,46010,words,1,0.2320227591998664,NNS,1,0,0,0,0,0,0,0,-1
8,2,4,46011,save,1,1.9061270257855965,VB,0,0,0,0,1,0,0,1,1
8,2,4,46011,success,1,2.2126260419510007,NN,0,1,0,0,1,0,0,0,1
8,2,4,46012,save,1,0.7331257791483063,VB,0,0,0,0,1,0,0,1,1
8,2,4,46013,fault,1,3.3543767365850004,NN,0,0,0,0,0,1,0,0,-1
8,2,4,46018,save,1,0.7331257791483063,VB,0,0,0,0,1,0,0,1,1
8,2,4,46020,jump,1,1.7044381570063134,NN,0,0,0,0,1,0,0,0,1
8,2,4,46021,explain,1,0.26481921604618425,VB,0,0,0,0,0,0,0,1,1
8,2,4,46021,problem,1,0.21804006923924865,NN,0,0,0,1,0,1,0,0,-1
8,2,4,46022,ill,1,1.5825742834109466,NNP,1,0,1,1,0,1,0,0,-1
8,2,5,46023,president,1,0.8361911639855851,NN,0,0,0,0,0,0,0,1,1
8,2,5,46023,smiling,1,0.7983563104217639,VBG,0,0,0,0,1,0,0,0,1
8,2,6,46027,weigh,1,1.7550746615844928,VBP,0,1,0,0,0,0,0,1,0
8,2,6,46028,battery,1,0.7570873606948592,NN,1,0,0,0,0,0,0,0,-1
8,2,6,46035,ill,1,3.1651485668218933,NNP,1,0,1,1,0,1,0,0,-1
8,2,6,46039,pop,1,0.3160894345644286,VB,0,0,0,0,0,0,1,0,-1
8,2,6,46041,spaniel,2,2.267212161687515,NN,0,0,0,0,1,0,0,1,1
8,2,7,46045,demise,1,0.531088754707593,NN,0,0,0,1,0,1,0,0,-1
8,2,8,46046,friend,1,0.4969763684086257,NN,0,0,0,0,1,0,0,1,1
8,2,8,46046,laugh,1,0.5523163831421972,IN,0,0,0,0,1,0,1,0,1
8,2,8,46053,wait,1,0.29822860332127615,NN,0,1,0,0,0,0,0,0,-1
8,2,8,46056,real,1,0.8337958797296432,JJ,0,0,0,0,0,0,0,1,1
8,2,8,46057,wait,1,0.979893982341336,NN,0,1,0,0,0,0,0,0,-1
8,2,8,46058,ill,1,3.1651485668218933,NNP,1,0,1,1,0,1,0,0,-1
8,2,9,46059,sing,1,0.1691130537727044,VBG,0,1,0,0,1,1,0,1,1
8,2,10,46060,boy,1,0.9000120412229201,NN,0,0,1,0,0,0,0,0,-1
8,2,10,46061,excellent,1,1.978641041662538,NN,0,0,0,0,1,0,0,1,1
8,2,10,46063,love,1,1.5906726229034773,VBP,0,0,0,0,1,0,0,0,1
8,2,11,46067,cream,1,0.5605069676826636,NN,0,1,0,0,1,0,1,0,1
8,2,11,46067,favorite,1,0.5184070178169208,JJ,0,0,0,0,1,0,0,1,1
8,2,11,46070,inspire,1,1.1700441028920552,VB,0,1,0,0,1,0,0,1,1
8,2,12,46071,inspire,1,1.0725404276510504,VB,0,1,0,0,1,0,0,1,1
8,2,13,46077,smiling,1,1.7297720059138215,VBG,0,0,0,0,1,0,0,0,1
8,2,13,46087,dance,1,0.4094204588522563,NN,0,0,0,0,1,0,0,1,1
8,2,13,46087,weird,1,0.33899064631611525,JJ,0,0,1,0,0,0,0,0,-1
8,2,13,46088,afraid,1,1.2078316813125116,JJ,0,0,0,1,0,0,0,0,-1
8,2,13,46088,lost,1,0.981895792252795,VBD,0,0,0,0,0,1,0,0,-1
8,2,14,46098,birth,1,0.3586927409073077,NN,0,1,0,1,1,0,0,1,1
8,2,14,46098,dying,1,0.3490639191772348,VBG,1,0,1,1,0,1,0,0,-1
8,2,14,46099,wait,1,2.286419292129784,NN,0,1,0,0,0,0,0,0,-1
8,2,14,46100,applause,1,0.08638903252242865,NN,0,0,0,0,1,0,1,1,1
8,2,14,46100,pay,1,0.07772586097842714,VB,0,1,0,0,1,0,0,1,1
8,2,14,46100,store,1,0.08372649730685755,NN,0,1,0,0,0,0,0,0,1
8,2,15,46107,top,1,0.43757720295445496,NN,0,1,0,0,0,0,0,1,1
8,2,15,46114,good,1,0.12933776906011135,JJ,0,1,0,0,1,0,1,1,1
8,2,15,46116,grow,1,0.5311278809184511,VB,0,1,0,0,1,0,0,1,1
8,2,15,46119,good,1,0.49148352242842325,JJ,0,1,0,0,1,0,1,1,1
8,2,16,46121,wait,1,0.22864192921297838,NN,0,1,0,0,0,0,0,0,-1
8,2,17,46130,lick,1,1.1700441028920552,VB,0,0,1,0,0,0,0,0,-1
8,2,17,46136,good,2,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
8,2,17,46137,tough,1,0.9783022290562267,JJ,0,0,0,0,0,1,0,0,-1
8,2,17,46142,battered,1,0.6196035471588586,JJ,0,0,0,1,0,1,0,0,-1
8,2,17,46142,ill,1,0.39564357085273666,NNP,1,0,1,1,0,1,0,0,-1
8,2,18,46145,favorite,1,0.7177943323618904,JJ,0,0,0,0,1,0,0,1,1
8,2,18,46149,importance,1,0.924699008787507,NN,0,1,0,0,0,0,0,0,1
8,2,18,46156,buddy,1,1.9207397182235408,NN,0,1,0,0,1,0,0,1,1
8,2,19,46165,reward,1,0.6350280065185148,NN,0,1,0,0,1,0,1,1,1
8,2,19,46167,smiling,1,2.5946580088707325,VBG,0,0,0,0,1,0,0,0,1
8,2,19,46171,bear,1,0.2691218142641547,NN,1,0,0,1,0,0,0,0,0
8,2,19,46172,gross,1,0.867587792764609,JJ,0,0,1,0,0,0,0,0,-1
8,2,19,46173,john,1,0.42961713129505824,NNP,0,0,1,0,0,0,0,0,-1
8,2,19,46174,bout,1,0.8917133441975245,IN,1,0,0,0,0,0,0,0,-1
8,2,19,46174,pay,1,0.7319185242135222,VB,0,1,0,0,1,0,0,1,1
8,2,19,46176,insulting,1,1.9784141886354343,JJ,1,0,1,1,0,1,0,0,-1
8,2,19,46177,hope,1,0.28710324297066514,VBP,0,1,0,0,1,0,1,1,1
8,2,19,46177,offend,1,0.4623495043937535,VB,1,0,1,0,0,0,0,0,-1
8,2,19,46177,shoulder,1,0.35804007049558795,NN,0,0,0,0,0,0,0,1,1
8,2,19,46180,crazy,1,1.3699055734389463,JJ,1,0,0,1,0,1,0,0,-1
8,2,19,46183,crazy,2,1.1742047772333823,JJ,1,0,0,1,0,1,0,0,-1
8,2,19,46183,pretty,1,0.5314308985819338,RB,0,1,0,0,1,0,0,1,1
8,2,19,46184,laughter,1,0.6242401301531728,NN,0,1,0,0,1,0,1,0,1
8,2,19,46184,wear,1,0.6002311619448565,VB,0,0,0,0,0,0,0,1,-1
8,2,19,46185,good,1,0.44680320220765746,JJ,0,1,0,0,1,0,1,1,1
8,2,19,46185,pretty,1,0.6763665981951885,RB,0,1,0,0,1,0,0,1,1
8,2,19,46186,ill,1,0.19378460613195264,NNP,1,0,1,1,0,1,0,0,-1
8,2,19,46186,laughter,1,0.20383351188675028,NN,0,1,0,0,1,0,1,0,1
8,2,19,46190,die,1,0.7776105267253812,VB,0,0,0,1,0,1,0,0,-1
8,2,19,46190,god,1,0.5153320503857822,NNP,0,1,0,1,1,0,0,1,1
8,2,19,46190,hope,1,0.7177581074266628,VBP,0,1,0,0,1,0,1,1,1
8,2,19,46190,swear,1,0.9219275174795835,VBP,0,0,0,0,0,0,0,1,1
8,2,19,46191,wait,1,0.40348575743466775,NN,0,1,0,0,0,0,0,0,-1
8,2,20,46201,nap,2,0.7250663355275205,NN,0,0,0,0,1,0,0,0,1
8,2,20,46201,shoulder,1,0.32549097317780723,NN,0,0,0,0,0,0,0,1,1
8,2,20,46207,slip,1,0.38784542228672836,NN,0,0,0,0,0,0,1,0,-1
8,2,20,46209,worry,1,0.16039587153069135,VB,0,1,0,1,0,1,0,0,-1
8,2,20,46212,sir,1,0.3620122467758967,NN,0,0,0,0,0,0,0,1,1
8,2,20,46213,shoulder,1,1.1934669016519597,NN,0,0,0,0,0,0,0,1,1
8,2,21,46216,frank,1,0.15333679967237288,NNP,0,0,0,0,0,0,0,1,1
8,2,21,46216,management,2,0.2831937218657796,NN,0,0,0,0,0,0,0,1,1
8,2,21,46216,missing,1,0.14881762346871666,VBG,0,0,0,1,0,1,0,0,-1
8,2,21,46216,professor,1,0.1604119612407109,NN,0,0,0,0,0,0,0,1,1
8,2,21,46216,real,1,0.10140760699414582,JJ,0,0,0,0,0,0,0,1,1
8,2,22,46220,cheering,1,1.6397382441476922,VBG,0,0,0,0,1,0,0,0,1
8,2,22,46221,late,1,0.2650736510789716,JJ,0,0,0,0,0,1,0,0,-1
8,2,22,46221,laughter,1,0.2937600612485519,NN,0,1,0,0,1,0,1,0,1
8,2,22,46221,nervous,1,0.2991189827550445,JJ,0,1,0,1,0,0,0,0,-1
8,2,22,46223,nasty,1,0.8467040086913529,JJ,1,0,1,1,0,1,0,0,-1
8,2,23,46226,baby,1,7.495445700465681,NN,0,0,0,0,1,0,0,0,1
8,2,23,46227,baby,1,7.495445700465681,NN,0,0,0,0,1,0,0,0,1
8,2,23,46229,problem,1,2.0713806577728624,NN,0,0,0,1,0,1,0,0,-1
8,2,23,46232,good,1,2.457417612142116,JJ,0,1,0,0,1,0,1,1,1
8,2,23,46234,agreement,1,1.2411161570746125,NN,0,0,0,0,0,0,0,1,1
8,2,24,46239,confession,1,0.6992380332153394,NN,0,1,0,1,0,1,1,0,-1
8,2,24,46240,fun,2,0.41717882991323757,NN,0,1,0,0,1,0,0,0,1
8,2,24,46242,wait,1,0.2638176106303597,NN,0,1,0,0,0,0,0,0,-1
8,2,25,46245,stink,1,1.8143657329100418,NN,0,0,1,0,0,0,0,0,-1
8,2,26,46246,music,1,0.7789102646462993,NN,0,0,0,0,1,1,0,0,1
8,2,27,46248,lying,1,1.2856903288864312,VBG,1,0,1,0,0,0,0,0,-1
8,2,27,46250,good,1,0.614354403035529,JJ,0,1,0,0,1,0,1,1,1
8,2,27,46250,sir,1,1.1312882711746772,NN,0,0,0,0,0,0,0,1,1
8,2,27,46251,prefer,1,1.6209890251079415,VBP,0,0,0,0,0,0,0,1,1
8,2,27,46252,pretty,1,0.6763665981951885,RB,0,1,0,0,1,0,0,1,1
8,2,27,46257,grin,1,1.7856903288864312,NN,0,1,0,0,1,0,1,1,1
8,2,27,46259,sir,1,0.4525153084698709,NN,0,0,0,0,0,0,0,1,1
8,2,30,46263,fight,1,0.22234141569459698,NN,1,0,0,1,0,0,0,0,-1
8,2,31,46264,love,2,0.4713104067862155,VBP,0,0,0,0,1,0,0,0,1
8,2,31,46264,puppy,1,0.49205639374412774,JJ,0,1,0,0,0,0,0,1,1
8,2,33,46269,hope,1,0.7830088444654504,VBP,0,1,0,0,1,0,1,1,1
8,2,33,46271,pretty,1,1.2400054300245122,RB,0,1,0,0,1,0,0,1,1
8,2,34,46280,good,2,0.1034702152480891,JJ,0,1,0,0,1,0,1,1,1
8,2,34,46280,pilot,1,0.13750663378689476,NN,0,0,0,0,0,0,0,1,1
8,2,35,46282,wear,1,1.6006164318529505,VB,0,0,0,0,0,0,0,1,-1
8,2,36,46284,black,1,0.22575374208602136,JJ,0,0,0,0,0,1,0,0,-1
8,2,36,46284,cringe,1,0.3812944905592976,VBP,0,0,1,1,0,1,0,0,-1
8,2,36,46284,offense,1,0.2961168471006473,NN,1,0,1,1,0,1,0,0,-1
8,2,38,46297,bomb,1,0.20475871051819083,NN,1,0,0,1,0,1,1,0,-1
8,2,38,46297,flying,1,0.18809204385152417,VBG,0,0,0,1,0,0,0,0,1
8,2,38,46297,gun,1,0.16413528864640253,NN,1,0,0,1,0,0,0,0,-1
8,2,38,46297,pretty,1,0.12400054300245122,RB,0,1,0,0,1,0,0,1,1
8,2,40,46300,top,1,0.30177738134789994,NN,0,1,0,0,0,0,0,1,1
8,2,40,46304,ecstatic,1,0.413069031439239,JJ,0,1,0,0,1,0,1,0,1
8,2,40,46304,government,1,0.35279333695473036,NN,0,0,0,1,0,0,0,0,-1
8,2,40,46305,gift,1,0.37449342010211517,NN,0,1,0,0,1,0,1,0,1
8,2,40,46305,legal,1,0.4909592621067611,JJ,0,0,0,0,0,0,0,1,1
8,3,1,46313,leave,1,0.30230408706113,VB,0,0,0,0,0,1,1,0,-1
8,3,1,46314,hate,1,2.160416610329181,VBP,1,0,1,1,0,1,0,0,-1
8,3,1,46315,dangerous,1,0.4652417447987084,JJ,0,0,0,1,0,0,0,0,-1
8,3,1,46315,leave,1,0.32859139897948914,VB,0,0,0,0,0,1,1,0,-1
8,3,1,46317,sun,1,1.0105088754226488,NN,0,1,0,0,1,0,1,1,1
8,3,1,46319,die,1,0.622088421380305,VB,0,0,0,1,0,1,0,0,-1
8,3,1,46319,wan,1,0.5075398192746635,VBP,0,0,0,1,0,1,0,0,-1
8,3,1,46320,dying,1,0.4137053856915375,VBG,1,0,1,1,0,1,0,0,-1
8,3,1,46320,save,1,0.3529864862565919,VB,0,0,0,0,1,0,0,1,1
8,3,1,46324,losing,1,2.1482404229735277,VBG,1,0,0,0,0,1,0,0,-1
8,3,1,46327,iron,1,0.5148194052725042,NN,0,0,0,0,0,0,0,1,1
8,3,1,46327,lost,1,0.3534824852110062,VBD,0,0,0,0,0,1,0,0,-1
8,3,1,46329,buddy,1,1.6006164318529505,NN,0,1,0,0,1,0,0,1,1
8,3,1,46332,good,1,0.37806424802186406,JJ,0,1,0,0,1,0,1,1,1
8,3,1,46336,star,1,0.6205033551132496,NN,0,1,0,0,1,0,0,1,1
8,3,1,46340,deal,1,0.4607253502098253,NN,0,1,0,0,1,0,1,1,1
8,3,1,46340,wan,2,0.8458996987911059,VBP,0,0,0,1,0,1,0,0,-1
8,3,1,46342,good,1,0.819139204047372,JJ,0,1,0,0,1,0,1,1,1
8,3,1,46342,pretty,1,1.2400054300245122,RB,0,1,0,0,1,0,0,1,1
8,3,1,46348,shot,1,0.40570984003063365,NN,1,0,0,1,0,1,1,0,-1
8,3,2,46353,money,1,1.1111039986989646,NN,1,1,0,0,1,0,1,1,1
8,3,3,46354,hire,1,0.12321239689202267,VB,0,1,0,0,1,0,0,1,1
8,3,3,46354,shot,1,0.11242561832174187,NN,1,0,0,1,0,1,1,0,-1
8,3,3,46354,wild,1,0.13748257244789527,JJ,0,0,0,0,0,0,1,0,-1
8,3,4,46355,baby,1,0.09369307125582102,NN,0,0,0,0,1,0,0,0,1
8,3,4,46355,surprise,1,0.11644870350168711,NN,0,0,0,1,1,0,1,0,1
8,3,4,46355,wan,1,0.09516371611399943,VBP,0,0,0,1,0,1,0,0,-1
8,3,5,46356,birthday,1,0.43706010574338194,NN,0,1,0,0,1,0,1,0,1
8,3,6,46357,winning,1,0.5739083854516923,VBG,0,1,1,0,1,1,1,1,1
8,3,6,46359,sex,1,0.6258543339310312,NN,0,1,0,0,1,0,0,1,1
8,3,6,46359,suicide,1,0.8775373307922464,NN,1,0,0,1,0,1,0,0,-1
8,3,6,46359,weird,1,0.5811268222561976,JJ,0,0,1,0,0,0,0,0,-1
8,3,6,46361,money,1,0.4861079994307971,NN,1,1,0,0,1,0,1,1,1
8,3,6,46362,hug,1,0.39665155285702924,NN,0,0,0,0,1,0,0,1,1
8,3,6,46362,money,1,0.31110911963571014,NN,1,1,0,0,1,0,1,1,1
8,3,6,46368,inspiration,1,0.4233924074039139,NN,0,1,0,0,1,0,0,0,1
8,3,6,46369,god,1,2.061328201543129,NNP,0,1,0,1,1,0,0,1,1
8,3,6,46376,divorce,2,2.099737643077317,NN,1,0,1,1,0,1,1,1,-1
8,3,7,46377,salary,1,0.1940900036799123,NN,0,1,0,0,1,0,0,1,1
8,3,7,46377,wan,1,0.13356311033543777,VBP,0,0,0,1,0,1,0,0,-1
8,3,8,46378,annoying,1,0.1603966255128506,VBG,1,0,0,0,0,0,0,0,-1
8,3,8,46378,sympathy,1,0.2065345157196195,JJ,0,0,0,0,0,1,0,0,1
8,3,8,46384,important,1,0.3941918140259298,JJ,0,0,0,0,0,0,0,1,1
8,3,8,46388,lose,1,0.6745871697936077,VB,1,0,1,1,0,1,1,0,-1
8,3,8,46392,agreement,1,0.9308371178059593,NN,0,0,0,0,0,0,0,1,1
8,3,8,46395,kill,1,0.4521640809745562,VB,0,0,0,1,0,1,0,0,-1
8,3,8,46396,bout,1,2.6751400325925734,IN,1,0,0,0,0,0,0,0,-1
8,3,8,46398,god,1,0.3091992302314694,NNP,0,1,0,1,1,0,0,1,1
8,3,8,46398,volunteer,1,0.5350280065185147,NN,0,1,0,1,1,0,0,1,1
8,3,9,46400,good,2,0.5782159087393214,JJ,0,1,0,0,1,0,1,1,1
8,3,10,46403,wait,2,1.247137795707155,NN,0,1,0,0,0,0,0,0,-1
8,3,10,46404,baby,1,0.4996963800310454,NN,0,0,0,0,1,0,0,0,1
8,3,10,46404,birth,1,0.7652111806022563,NN,0,1,0,1,1,0,0,1,1
8,3,10,46404,weight,1,0.6962813584740338,NN,0,1,1,1,1,1,1,1,0
8,3,10,46405,obvious,1,0.7902235864110715,JJ,0,0,0,0,0,0,0,1,1
8,3,10,46405,title,1,0.8357542950264495,NN,0,0,0,0,0,0,0,1,1
8,3,10,46405,top,1,0.6251102899349356,NN,0,1,0,0,0,0,0,1,1
8,3,10,46407,baby,1,0.4996963800310454,NN,0,0,0,0,1,0,0,0,1
